timestamp,client_id,operation,requested_version,observed_version,read_concern,write_concern,scenario,latency_ms,success,violation
1788779295.0084045,client_A,WRITE_THEN_READ,954,954,local,1,normal,5.69,True,False
1788779295.0144298,client_A,WRITE_THEN_READ,955,955,local,1,normal,6.03,True,False
1788779295.0203304,client_A,WRITE_THEN_READ,956,956,local,1,normal,5.9,True,False
1788779295.0259218,client_A,WRITE_THEN_READ,957,957,local,1,normal,5.59,True,False
1788779295.0319989,client_A,WRITE_THEN_READ,958,958,local,1,normal,6.08,True,False
1788779295.0371938,client_A,WRITE_THEN_READ,959,959,local,1,normal,5.19,True,False
1788779295.0429585,client_A,WRITE_THEN_READ,960,960,local,1,normal,5.26,True,False
1788779295.0481608,client_A,WRITE_THEN_READ,961,961,local,1,normal,5.2,True,False
1788779295.0531611,client_A,WRITE_THEN_READ,962,962,local,1,normal,5.0,True,False
1788779295.0585725,client_A,WRITE_THEN_READ,963,963,local,1,normal,4.81,True,False
1788779295.0645225,client_A,WRITE_THEN_READ,964,964,local,1,normal,5.95,True,False
1788779295.0695798,client_A,WRITE_THEN_READ,965,965,local,1,normal,5.06,True,False
1788779295.0748065,client_A,WRITE_THEN_READ,966,966,local,1,normal,5.23,True,False
1788779295.0800908,client_A,WRITE_THEN_READ,967,967,local,1,normal,5.28,True,False
1788779295.0853143,client_A,WRITE_THEN_READ,968,968,local,1,normal,5.22,True,False
1788779295.091684,client_A,WRITE_THEN_READ,969,969,local,1,normal,6.37,True,False
1788779295.0971887,client_A,WRITE_THEN_READ,970,970,local,1,normal,5.5,True,False
1788779295.1027792,client_A,WRITE_THEN_READ,971,971,local,1,normal,5.59,True,False
1788779295.1083007,client_A,WRITE_THEN_READ,972,972,local,1,normal,5.52,True,False
1788779295.1143115,client_A,WRITE_THEN_READ,973,973,local,1,normal,6.01,True,False
1788779295.1191611,client_A,WRITE_THEN_READ,974,974,local,1,normal,4.85,True,False
1788779295.1249387,client_A,WRITE_THEN_READ,975,975,local,1,normal,5.78,True,False
1788779295.1310437,client_A,WRITE_THEN_READ,976,976,local,1,normal,6.1,True,False
1788779295.1371257,client_A,WRITE_THEN_READ,977,977,local,1,normal,6.08,True,False
1788779295.143788,client_A,WRITE_THEN_READ,978,978,local,1,normal,6.66,True,False
1788779295.1501517,client_A,WRITE_THEN_READ,979,979,local,1,normal,6.36,True,False
1788779295.157349,client_A,WRITE_THEN_READ,980,980,local,1,normal,7.2,True,False
1788779295.163408,client_A,WRITE_THEN_READ,981,981,local,1,normal,6.06,True,False
1788779295.1702054,client_A,WRITE_THEN_READ,982,982,local,1,normal,6.8,True,False
1788779295.1767168,client_A,WRITE_THEN_READ,983,983,local,1,normal,6.51,True,False
1788779295.1832664,client_A,WRITE_THEN_READ,984,984,local,1,normal,6.55,True,False
1788779295.189554,client_A,WRITE_THEN_READ,985,985,local,1,normal,6.29,True,False
1788779295.195602,client_A,WRITE_THEN_READ,986,986,local,1,normal,6.05,True,False
1788779295.2011814,client_A,WRITE_THEN_READ,987,987,local,1,normal,5.58,True,False
1788779295.2078366,client_A,WRITE_THEN_READ,988,988,local,1,normal,6.66,True,False
1788779295.214704,client_A,WRITE_THEN_READ,989,989,local,1,normal,6.87,True,False
1788779295.2217681,client_A,WRITE_THEN_READ,990,990,local,1,normal,7.06,True,False
1788779295.2282133,client_A,WRITE_THEN_READ,991,991,local,1,normal,6.45,True,False
1788779295.2356045,client_A,WRITE_THEN_READ,992,992,local,1,normal,7.39,True,False
1788779295.2420251,client_A,WRITE_THEN_READ,993,993,local,1,normal,6.42,True,False
1788779295.2479951,client_A,WRITE_THEN_READ,994,994,local,1,normal,5.97,True,False
1788779295.2541125,client_A,WRITE_THEN_READ,995,995,local,1,normal,6.12,True,False
1788779295.2603805,client_A,WRITE_THEN_READ,996,996,local,1,normal,6.27,True,False
1788779295.2669237,client_A,WRITE_THEN_READ,997,997,local,1,normal,6.54,True,False
1788779295.2734969,client_A,WRITE_THEN_READ,998,997,local,1,normal,6.57,True,True
1788779295.2793024,client_A,WRITE_THEN_READ,999,999,local,1,normal,5.81,True,False
1788779295.2855172,client_A,WRITE_THEN_READ,1000,1000,local,1,normal,6.21,True,False
