iteration,timestamp,client_id,operation,target,phase,failed_node,first_seq,second_seq,max_visible_seq,missing_before_max,missing_count,read_concern,write_concern,causal_session,scenario,latency_ms,success,violation,error
506,1789628698.7879033,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1011,1012,1012,,0,majority,majority,True,failure,2.66,True,False,
507,1789628698.7902057,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1013,1014,1014,,0,majority,majority,True,failure,2.3,True,False,
508,1789628698.7939942,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1015,1016,1016,,0,majority,majority,True,failure,3.78,True,False,
509,1789628698.7965255,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1017,1018,1018,,0,majority,majority,True,failure,2.53,True,False,
510,1789628698.799156,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1019,1020,1020,,0,majority,majority,True,failure,2.63,True,False,
511,1789628698.8013856,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1021,1022,1022,,0,majority,majority,True,failure,2.23,True,False,
512,1789628698.8044074,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1023,1024,1024,,0,majority,majority,True,failure,3.02,True,False,
513,1789628698.806874,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1025,1026,1026,,0,majority,majority,True,failure,2.46,True,False,
514,1789628698.80933,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1027,1028,1028,,0,majority,majority,True,failure,2.45,True,False,
515,1789628698.8120902,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1029,1030,1030,,0,majority,majority,True,failure,2.76,True,False,
516,1789628698.8149962,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1031,1032,1032,,0,majority,majority,True,failure,2.9,True,False,
517,1789628698.8173063,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1033,1034,1034,,0,majority,majority,True,failure,2.31,True,False,
518,1789628698.8197076,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1035,1036,1036,,0,majority,majority,True,failure,2.4,True,False,
519,1789628698.8225017,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1037,1038,1038,,0,majority,majority,True,failure,2.79,True,False,
520,1789628698.825241,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1039,1040,1040,,0,majority,majority,True,failure,2.74,True,False,
521,1789628698.8276584,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1041,1042,1042,,0,majority,majority,True,failure,2.41,True,False,
522,1789628698.8302615,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1043,1044,1044,,0,majority,majority,True,failure,2.6,True,False,
523,1789628698.832394,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1045,1046,1046,,0,majority,majority,True,failure,2.13,True,False,
524,1789628698.8350267,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1047,1048,1048,,0,majority,majority,True,failure,2.63,True,False,
525,1789628698.8376,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1049,1050,1050,,0,majority,majority,True,failure,2.57,True,False,
526,1789628698.8399906,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1051,1052,1052,,0,majority,majority,True,failure,2.39,True,False,
527,1789628698.842489,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1053,1054,1054,,0,majority,majority,True,failure,2.49,True,False,
528,1789628698.8455606,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1055,1056,1056,,0,majority,majority,True,failure,3.07,True,False,
529,1789628698.8479128,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1057,1058,1058,,0,majority,majority,True,failure,2.35,True,False,
530,1789628698.850399,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1059,1060,1060,,0,majority,majority,True,failure,2.48,True,False,
531,1789628698.8529515,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1061,1062,1062,,0,majority,majority,True,failure,2.55,True,False,
532,1789628698.8559065,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1063,1064,1064,,0,majority,majority,True,failure,2.95,True,False,
533,1789628698.8582525,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1065,1066,1066,,0,majority,majority,True,failure,2.34,True,False,
534,1789628698.8606253,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1067,1068,1068,,0,majority,majority,True,failure,2.37,True,False,
535,1789628698.8633292,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1069,1070,1070,,0,majority,majority,True,failure,2.7,True,False,
536,1789628698.8661306,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1071,1072,1072,,0,majority,majority,True,failure,2.8,True,False,
537,1789628698.8685112,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1073,1074,1074,,0,majority,majority,True,failure,2.38,True,False,
538,1789628698.8712108,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1075,1076,1076,,0,majority,majority,True,failure,2.7,True,False,
539,1789628698.8736126,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1077,1078,1078,,0,majority,majority,True,failure,2.4,True,False,
540,1789628698.8764324,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1079,1080,1080,,0,majority,majority,True,failure,2.82,True,False,
541,1789628698.8791938,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1081,1082,1082,,0,majority,majority,True,failure,2.76,True,False,
542,1789628698.8816721,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1083,1084,1084,,0,majority,majority,True,failure,2.48,True,False,
543,1789628698.883891,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1085,1086,1086,,0,majority,majority,True,failure,2.22,True,False,
544,1789628698.8871946,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1087,1088,1088,,0,majority,majority,True,failure,3.3,True,False,
545,1789628698.8895698,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1089,1090,1090,,0,majority,majority,True,failure,2.37,True,False,
546,1789628698.8918474,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1091,1092,1092,,0,majority,majority,True,failure,2.27,True,False,
547,1789628698.894604,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1093,1094,1094,,0,majority,majority,True,failure,2.75,True,False,
548,1789628698.897395,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1095,1096,1096,,0,majority,majority,True,failure,2.79,True,False,
549,1789628698.8996978,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1097,1098,1098,,0,majority,majority,True,failure,2.3,True,False,
550,1789628698.902162,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1099,1100,1100,,0,majority,majority,True,failure,2.46,True,False,
551,1789628698.904935,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1101,1102,1102,,0,majority,majority,True,failure,2.77,True,False,
552,1789628698.907956,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1103,1104,1104,,0,majority,majority,True,failure,3.02,True,False,
553,1789628698.9104786,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1105,1106,1106,,0,majority,majority,True,failure,2.52,True,False,
554,1789628698.9140031,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1107,1108,1108,,0,majority,majority,True,failure,3.52,True,False,
555,1789628698.916376,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1109,1110,1110,,0,majority,majority,True,failure,2.37,True,False,
556,1789628698.9192674,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1111,1112,1112,,0,majority,majority,True,failure,2.89,True,False,
557,1789628698.9218726,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1113,1114,1114,,0,majority,majority,True,failure,2.6,True,False,
558,1789628698.9242725,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1115,1116,1116,,0,majority,majority,True,failure,2.4,True,False,
559,1789628698.9268374,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1117,1118,1118,,0,majority,majority,True,failure,2.56,True,False,
560,1789628698.930037,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1119,1120,1120,,0,majority,majority,True,failure,3.2,True,False,
561,1789628698.9323273,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1121,1122,1122,,0,majority,majority,True,failure,2.29,True,False,
562,1789628698.93497,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1123,1124,1124,,0,majority,majority,True,failure,2.64,True,False,
563,1789628698.9376078,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1125,1126,1126,,0,majority,majority,True,failure,2.63,True,False,
564,1789628698.940416,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1127,1128,1128,,0,majority,majority,True,failure,2.8,True,False,
565,1789628698.9429617,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1129,1130,1130,,0,majority,majority,True,failure,2.54,True,False,
566,1789628698.9453416,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1131,1132,1132,,0,majority,majority,True,failure,2.38,True,False,
567,1789628698.9481804,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1133,1134,1134,,0,majority,majority,True,failure,2.84,True,False,
568,1789628698.9510953,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1135,1136,1136,,0,majority,majority,True,failure,2.91,True,False,
569,1789628698.9535918,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1137,1138,1138,,0,majority,majority,True,failure,2.49,True,False,
570,1789628698.9562173,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1139,1140,1140,,0,majority,majority,True,failure,2.62,True,False,
571,1789628698.9587522,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1141,1142,1142,,0,majority,majority,True,failure,2.53,True,False,
572,1789628698.9614773,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1143,1144,1144,,0,majority,majority,True,failure,2.72,True,False,
573,1789628698.9641936,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1145,1146,1146,,0,majority,majority,True,failure,2.71,True,False,
574,1789628698.9667616,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1147,1148,1148,,0,majority,majority,True,failure,2.56,True,False,
575,1789628698.969252,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1149,1150,1150,,0,majority,majority,True,failure,2.49,True,False,
576,1789628698.9724483,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1151,1152,1152,,0,majority,majority,True,failure,3.19,True,False,
577,1789628698.9750147,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1153,1154,1154,,0,majority,majority,True,failure,2.56,True,False,
578,1789628698.9775405,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1155,1156,1156,,0,majority,majority,True,failure,2.52,True,False,
579,1789628698.9801815,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1157,1158,1158,,0,majority,majority,True,failure,2.64,True,False,
580,1789628698.9838037,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1159,1160,1160,,0,majority,majority,True,failure,3.62,True,False,
581,1789628698.9862187,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1161,1162,1162,,0,majority,majority,True,failure,2.41,True,False,
582,1789628698.988874,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1163,1164,1164,,0,majority,majority,True,failure,2.65,True,False,
583,1789628698.9917836,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1165,1166,1166,,0,majority,majority,True,failure,2.91,True,False,
584,1789628698.994662,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1167,1168,1168,,0,majority,majority,True,failure,2.87,True,False,
585,1789628698.9970403,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1169,1170,1170,,0,majority,majority,True,failure,2.37,True,False,
586,1789628698.9997897,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1171,1172,1172,,0,majority,majority,True,failure,2.75,True,False,
587,1789628699.0037408,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1173,1174,1174,,0,majority,majority,True,failure,3.95,True,False,
588,1789628699.0066555,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1175,1176,1176,,0,majority,majority,True,failure,2.91,True,False,
589,1789628699.009376,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1177,1178,1178,,0,majority,majority,True,failure,2.72,True,False,
590,1789628699.0118687,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1179,1180,1180,,0,majority,majority,True,failure,2.49,True,False,
591,1789628699.0142355,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1181,1182,1182,,0,majority,majority,True,failure,2.36,True,False,
592,1789628699.017669,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1183,1184,1184,,0,majority,majority,True,failure,3.43,True,False,
593,1789628699.02019,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1185,1186,1186,,0,majority,majority,True,failure,2.52,True,False,
594,1789628699.0227075,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1187,1188,1188,,0,majority,majority,True,failure,2.51,True,False,
595,1789628699.0251093,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1189,1190,1190,,0,majority,majority,True,failure,2.4,True,False,
596,1789628699.0280633,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1191,1192,1192,,0,majority,majority,True,failure,2.95,True,False,
597,1789628699.030614,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1193,1194,1194,,0,majority,majority,True,failure,2.55,True,False,
598,1789628699.0329497,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1195,1196,1196,,0,majority,majority,True,failure,2.33,True,False,
599,1789628699.0358233,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1197,1198,1198,,0,majority,majority,True,failure,2.87,True,False,
600,1789628699.1077545,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1199,1200,1200,,0,majority,majority,True,failure,4.02,True,False,
601,1789628699.1106107,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1201,1202,1202,,0,majority,majority,True,failure,2.84,True,False,
602,1789628699.1133864,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1203,1204,1204,,0,majority,majority,True,failure,2.77,True,False,
603,1789628699.1159132,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1205,1206,1206,,0,majority,majority,True,failure,2.52,True,False,
604,1789628699.1188812,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1207,1208,1208,,0,majority,majority,True,failure,2.96,True,False,
605,1789628699.1215217,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1209,1210,1210,,0,majority,majority,True,failure,2.64,True,False,
606,1789628699.123967,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1211,1212,1212,,0,majority,majority,True,failure,2.44,True,False,
607,1789628699.126161,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1213,1214,1214,,0,majority,majority,True,failure,2.19,True,False,
608,1789628699.1287549,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1215,1216,1216,,0,majority,majority,True,failure,2.59,True,False,
609,1789628699.1313264,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1217,1218,1218,,0,majority,majority,True,failure,2.57,True,False,
610,1789628699.1335347,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1219,1220,1220,,0,majority,majority,True,failure,2.2,True,False,
611,1789628699.135957,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1221,1222,1222,,0,majority,majority,True,failure,2.42,True,False,
612,1789628699.138922,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1223,1224,1224,,0,majority,majority,True,failure,2.96,True,False,
613,1789628699.1409652,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1225,1226,1226,,0,majority,majority,True,failure,2.04,True,False,
614,1789628699.1430795,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1227,1228,1228,,0,majority,majority,True,failure,2.11,True,False,
615,1789628699.1464636,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1229,1230,1230,,0,majority,majority,True,failure,3.38,True,False,
616,1789628699.1499302,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1231,1232,1232,,0,majority,majority,True,failure,3.46,True,False,
617,1789628699.152027,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1233,1234,1234,,0,majority,majority,True,failure,2.09,True,False,
618,1789628699.154415,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1235,1236,1236,,0,majority,majority,True,failure,2.38,True,False,
619,1789628699.1563497,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1237,1238,1238,,0,majority,majority,True,failure,1.93,True,False,
620,1789628699.158922,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1239,1240,1240,,0,majority,majority,True,failure,2.57,True,False,
621,1789628699.1614094,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1241,1242,1242,,0,majority,majority,True,failure,2.48,True,False,
622,1789628699.1636207,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1243,1244,1244,,0,majority,majority,True,failure,2.21,True,False,
623,1789628699.165652,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1245,1246,1246,,0,majority,majority,True,failure,2.03,True,False,
624,1789628699.167982,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1247,1248,1248,,0,majority,majority,True,failure,2.33,True,False,
625,1789628699.1700869,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1249,1250,1250,,0,majority,majority,True,failure,2.1,True,False,
626,1789628699.172103,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1251,1252,1252,,0,majority,majority,True,failure,2.01,True,False,
627,1789628699.1743782,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1253,1254,1254,,0,majority,majority,True,failure,2.27,True,False,
628,1789628699.1766298,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1255,1256,1256,,0,majority,majority,True,failure,2.25,True,False,
629,1789628699.1789417,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1257,1258,1258,,0,majority,majority,True,failure,2.31,True,False,
630,1789628699.1811001,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1259,1260,1260,,0,majority,majority,True,failure,2.16,True,False,
631,1789628699.183951,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1261,1262,1262,,0,majority,majority,True,failure,2.85,True,False,
632,1789628699.1865876,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1263,1264,1264,,0,majority,majority,True,failure,2.63,True,False,
633,1789628699.1887553,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1265,1266,1266,,0,majority,majority,True,failure,2.16,True,False,
634,1789628699.191179,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1267,1268,1268,,0,majority,majority,True,failure,2.42,True,False,
635,1789628699.1933374,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1269,1270,1270,,0,majority,majority,True,failure,2.15,True,False,
636,1789628699.1957998,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1271,1272,1272,,0,majority,majority,True,failure,2.46,True,False,
637,1789628699.1982098,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1273,1274,1274,,0,majority,majority,True,failure,2.41,True,False,
638,1789628699.2004006,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1275,1276,1276,,0,majority,majority,True,failure,2.19,True,False,
639,1789628699.2024236,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1277,1278,1278,,0,majority,majority,True,failure,2.02,True,False,
640,1789628699.2050698,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1279,1280,1280,,0,majority,majority,True,failure,2.64,True,False,
641,1789628699.2072313,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1281,1282,1282,,0,majority,majority,True,failure,2.16,True,False,
642,1789628699.209557,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1283,1284,1284,,0,majority,majority,True,failure,2.32,True,False,
643,1789628699.2120285,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1285,1286,1286,,0,majority,majority,True,failure,2.47,True,False,
644,1789628699.2146158,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1287,1288,1288,,0,majority,majority,True,failure,2.58,True,False,
645,1789628699.2167299,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1289,1290,1290,,0,majority,majority,True,failure,2.11,True,False,
646,1789628699.218944,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1291,1292,1292,,0,majority,majority,True,failure,2.21,True,False,
647,1789628699.2213256,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1293,1294,1294,,0,majority,majority,True,failure,2.38,True,False,
648,1789628699.223907,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1295,1296,1296,,0,majority,majority,True,failure,2.58,True,False,
649,1789628699.226168,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1297,1298,1298,,0,majority,majority,True,failure,2.26,True,False,
650,1789628699.2283702,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1299,1300,1300,,0,majority,majority,True,failure,2.2,True,False,
651,1789628699.230685,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1301,1302,1302,,0,majority,majority,True,failure,2.31,True,False,
652,1789628699.2330198,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1303,1304,1304,,0,majority,majority,True,failure,2.33,True,False,
653,1789628699.2353585,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1305,1306,1306,,0,majority,majority,True,failure,2.34,True,False,
654,1789628699.2373009,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1307,1308,1308,,0,majority,majority,True,failure,1.94,True,False,
655,1789628699.239482,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1309,1310,1310,,0,majority,majority,True,failure,2.18,True,False,
656,1789628699.2419684,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1311,1312,1312,,0,majority,majority,True,failure,2.48,True,False,
657,1789628699.2443924,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1313,1314,1314,,0,majority,majority,True,failure,2.42,True,False,
658,1789628699.2466311,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1315,1316,1316,,0,majority,majority,True,failure,2.24,True,False,
659,1789628699.2490458,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1317,1318,1318,,0,majority,majority,True,failure,2.41,True,False,
660,1789628699.2519784,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1319,1320,1320,,0,majority,majority,True,failure,2.93,True,False,
661,1789628699.2542706,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1321,1322,1322,,0,majority,majority,True,failure,2.29,True,False,
662,1789628699.2564,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1323,1324,1324,,0,majority,majority,True,failure,2.13,True,False,
663,1789628699.2590127,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1325,1326,1326,,0,majority,majority,True,failure,2.61,True,False,
664,1789628699.2615602,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1327,1328,1328,,0,majority,majority,True,failure,2.54,True,False,
