iteration,timestamp,client_id,operation,phase,scenario,partitioned_node,requested_version,observed_version,read_concern,write_concern,causal_session,latency_ms,success,violation,error
746,1789629776.8913338,client_A,WRITE_THEN_READ,recovery,partition,mongo2,746,199,local,1,False,0.48,True,True,
747,1789629776.8917735,client_A,WRITE_THEN_READ,recovery,partition,mongo2,747,199,local,1,False,0.44,True,True,
748,1789629776.8922098,client_A,WRITE_THEN_READ,recovery,partition,mongo2,748,199,local,1,False,0.44,True,True,
749,1789629776.8927321,client_A,WRITE_THEN_READ,recovery,partition,mongo2,749,199,local,1,False,0.52,True,True,
750,1789629776.8932557,client_A,WRITE_THEN_READ,recovery,partition,mongo2,750,199,local,1,False,0.52,True,True,
751,1789629776.8937237,client_A,WRITE_THEN_READ,recovery,partition,mongo2,751,199,local,1,False,0.47,True,True,
752,1789629776.8942122,client_A,WRITE_THEN_READ,recovery,partition,mongo2,752,199,local,1,False,0.49,True,True,
753,1789629776.8946388,client_A,WRITE_THEN_READ,recovery,partition,mongo2,753,199,local,1,False,0.43,True,True,
754,1789629776.8950913,client_A,WRITE_THEN_READ,recovery,partition,mongo2,754,199,local,1,False,0.45,True,True,
755,1789629776.8955147,client_A,WRITE_THEN_READ,recovery,partition,mongo2,755,199,local,1,False,0.42,True,True,
756,1789629776.8959596,client_A,WRITE_THEN_READ,recovery,partition,mongo2,756,199,local,1,False,0.44,True,True,
757,1789629776.8964145,client_A,WRITE_THEN_READ,recovery,partition,mongo2,757,199,local,1,False,0.45,True,True,
758,1789629776.8968835,client_A,WRITE_THEN_READ,recovery,partition,mongo2,758,199,local,1,False,0.47,True,True,
759,1789629776.8973792,client_A,WRITE_THEN_READ,recovery,partition,mongo2,759,199,local,1,False,0.49,True,True,
760,1789629776.8979588,client_A,WRITE_THEN_READ,recovery,partition,mongo2,760,199,local,1,False,0.58,True,True,
761,1789629776.8984654,client_A,WRITE_THEN_READ,recovery,partition,mongo2,761,199,local,1,False,0.5,True,True,
762,1789629776.898903,client_A,WRITE_THEN_READ,recovery,partition,mongo2,762,199,local,1,False,0.43,True,True,
763,1789629776.8994467,client_A,WRITE_THEN_READ,recovery,partition,mongo2,763,199,local,1,False,0.54,True,True,
764,1789629776.8998764,client_A,WRITE_THEN_READ,recovery,partition,mongo2,764,199,local,1,False,0.43,True,True,
765,1789629776.900351,client_A,WRITE_THEN_READ,recovery,partition,mongo2,765,199,local,1,False,0.47,True,True,
766,1789629776.9008338,client_A,WRITE_THEN_READ,recovery,partition,mongo2,766,199,local,1,False,0.48,True,True,
767,1789629776.9013002,client_A,WRITE_THEN_READ,recovery,partition,mongo2,767,199,local,1,False,0.47,True,True,
768,1789629776.9018745,client_A,WRITE_THEN_READ,recovery,partition,mongo2,768,199,local,1,False,0.57,True,True,
769,1789629776.9023538,client_A,WRITE_THEN_READ,recovery,partition,mongo2,769,199,local,1,False,0.48,True,True,
770,1789629776.902864,client_A,WRITE_THEN_READ,recovery,partition,mongo2,770,199,local,1,False,0.51,True,True,
771,1789629776.9033906,client_A,WRITE_THEN_READ,recovery,partition,mongo2,771,199,local,1,False,0.53,True,True,
772,1789629776.903939,client_A,WRITE_THEN_READ,recovery,partition,mongo2,772,199,local,1,False,0.55,True,True,
773,1789629776.9044514,client_A,WRITE_THEN_READ,recovery,partition,mongo2,773,199,local,1,False,0.51,True,True,
774,1789629776.9049559,client_A,WRITE_THEN_READ,recovery,partition,mongo2,774,199,local,1,False,0.5,True,True,
775,1789629776.905382,client_A,WRITE_THEN_READ,recovery,partition,mongo2,775,199,local,1,False,0.42,True,True,
776,1789629776.905866,client_A,WRITE_THEN_READ,recovery,partition,mongo2,776,199,local,1,False,0.48,True,True,
777,1789629776.9065602,client_A,WRITE_THEN_READ,recovery,partition,mongo2,777,199,local,1,False,0.69,True,True,
778,1789629776.907059,client_A,WRITE_THEN_READ,recovery,partition,mongo2,778,199,local,1,False,0.5,True,True,
779,1789629776.9079514,client_A,WRITE_THEN_READ,recovery,partition,mongo2,779,199,local,1,False,0.89,True,True,
780,1789629776.9085276,client_A,WRITE_THEN_READ,recovery,partition,mongo2,780,199,local,1,False,0.57,True,True,
781,1789629776.909022,client_A,WRITE_THEN_READ,recovery,partition,mongo2,781,199,local,1,False,0.49,True,True,
782,1789629776.909541,client_A,WRITE_THEN_READ,recovery,partition,mongo2,782,199,local,1,False,0.52,True,True,
783,1789629776.910047,client_A,WRITE_THEN_READ,recovery,partition,mongo2,783,199,local,1,False,0.5,True,True,
784,1789629776.9105594,client_A,WRITE_THEN_READ,recovery,partition,mongo2,784,199,local,1,False,0.51,True,True,
785,1789629776.9110148,client_A,WRITE_THEN_READ,recovery,partition,mongo2,785,199,local,1,False,0.45,True,True,
786,1789629776.9115195,client_A,WRITE_THEN_READ,recovery,partition,mongo2,786,199,local,1,False,0.5,True,True,
787,1789629776.9120352,client_A,WRITE_THEN_READ,recovery,partition,mongo2,787,199,local,1,False,0.51,True,True,
788,1789629776.9125466,client_A,WRITE_THEN_READ,recovery,partition,mongo2,788,199,local,1,False,0.51,True,True,
789,1789629776.913095,client_A,WRITE_THEN_READ,recovery,partition,mongo2,789,199,local,1,False,0.55,True,True,
790,1789629776.9135904,client_A,WRITE_THEN_READ,recovery,partition,mongo2,790,199,local,1,False,0.49,True,True,
791,1789629776.9141445,client_A,WRITE_THEN_READ,recovery,partition,mongo2,791,199,local,1,False,0.55,True,True,
792,1789629776.9146285,client_A,WRITE_THEN_READ,recovery,partition,mongo2,792,199,local,1,False,0.48,True,True,
793,1789629776.915168,client_A,WRITE_THEN_READ,recovery,partition,mongo2,793,199,local,1,False,0.54,True,True,
794,1789629776.915623,client_A,WRITE_THEN_READ,recovery,partition,mongo2,794,199,local,1,False,0.45,True,True,
795,1789629776.9160922,client_A,WRITE_THEN_READ,recovery,partition,mongo2,795,199,local,1,False,0.47,True,True,
796,1789629776.916588,client_A,WRITE_THEN_READ,recovery,partition,mongo2,796,199,local,1,False,0.49,True,True,
797,1789629776.9171305,client_A,WRITE_THEN_READ,recovery,partition,mongo2,797,199,local,1,False,0.54,True,True,
798,1789629776.9176078,client_A,WRITE_THEN_READ,recovery,partition,mongo2,798,199,local,1,False,0.48,True,True,
799,1789629776.9181504,client_A,WRITE_THEN_READ,recovery,partition,mongo2,799,199,local,1,False,0.54,True,True,
800,1789629776.9186492,client_A,WRITE_THEN_READ,recovery,partition,mongo2,800,199,local,1,False,0.5,True,True,
801,1789629776.919317,client_A,WRITE_THEN_READ,recovery,partition,mongo2,801,199,local,1,False,0.65,True,True,
802,1789629776.9197938,client_A,WRITE_THEN_READ,recovery,partition,mongo2,802,199,local,1,False,0.48,True,True,
803,1789629776.9203203,client_A,WRITE_THEN_READ,recovery,partition,mongo2,803,199,local,1,False,0.52,True,True,
804,1789629776.9208217,client_A,WRITE_THEN_READ,recovery,partition,mongo2,804,199,local,1,False,0.5,True,True,
805,1789629776.9213045,client_A,WRITE_THEN_READ,recovery,partition,mongo2,805,199,local,1,False,0.48,True,True,
806,1789629776.9217958,client_A,WRITE_THEN_READ,recovery,partition,mongo2,806,199,local,1,False,0.49,True,True,
807,1789629776.922336,client_A,WRITE_THEN_READ,recovery,partition,mongo2,807,199,local,1,False,0.54,True,True,
808,1789629776.9227946,client_A,WRITE_THEN_READ,recovery,partition,mongo2,808,199,local,1,False,0.46,True,True,
809,1789629776.923269,client_A,WRITE_THEN_READ,recovery,partition,mongo2,809,199,local,1,False,0.47,True,True,
810,1789629776.9237204,client_A,WRITE_THEN_READ,recovery,partition,mongo2,810,199,local,1,False,0.45,True,True,
811,1789629776.9241562,client_A,WRITE_THEN_READ,recovery,partition,mongo2,811,199,local,1,False,0.43,True,True,
812,1789629776.9246602,client_A,WRITE_THEN_READ,recovery,partition,mongo2,812,199,local,1,False,0.5,True,True,
813,1789629776.9251792,client_A,WRITE_THEN_READ,recovery,partition,mongo2,813,199,local,1,False,0.52,True,True,
814,1789629776.9256575,client_A,WRITE_THEN_READ,recovery,partition,mongo2,814,199,local,1,False,0.48,True,True,
815,1789629776.9262176,client_A,WRITE_THEN_READ,recovery,partition,mongo2,815,199,local,1,False,0.56,True,True,
816,1789629776.9267414,client_A,WRITE_THEN_READ,recovery,partition,mongo2,816,199,local,1,False,0.52,True,True,
817,1789629776.92723,client_A,WRITE_THEN_READ,recovery,partition,mongo2,817,199,local,1,False,0.49,True,True,
818,1789629776.9277194,client_A,WRITE_THEN_READ,recovery,partition,mongo2,818,199,local,1,False,0.49,True,True,
819,1789629776.9282212,client_A,WRITE_THEN_READ,recovery,partition,mongo2,819,199,local,1,False,0.5,True,True,
820,1789629776.9287014,client_A,WRITE_THEN_READ,recovery,partition,mongo2,820,199,local,1,False,0.48,True,True,
821,1789629776.9291835,client_A,WRITE_THEN_READ,recovery,partition,mongo2,821,199,local,1,False,0.48,True,True,
822,1789629776.9297223,client_A,WRITE_THEN_READ,recovery,partition,mongo2,822,199,local,1,False,0.54,True,True,
823,1789629776.93022,client_A,WRITE_THEN_READ,recovery,partition,mongo2,823,199,local,1,False,0.5,True,True,
824,1789629776.9306865,client_A,WRITE_THEN_READ,recovery,partition,mongo2,824,199,local,1,False,0.47,True,True,
825,1789629776.9311724,client_A,WRITE_THEN_READ,recovery,partition,mongo2,825,199,local,1,False,0.48,True,True,
826,1789629776.9316583,client_A,WRITE_THEN_READ,recovery,partition,mongo2,826,199,local,1,False,0.48,True,True,
827,1789629776.9321473,client_A,WRITE_THEN_READ,recovery,partition,mongo2,827,199,local,1,False,0.49,True,True,
828,1789629776.9326444,client_A,WRITE_THEN_READ,recovery,partition,mongo2,828,199,local,1,False,0.5,True,True,
829,1789629776.9331603,client_A,WRITE_THEN_READ,recovery,partition,mongo2,829,199,local,1,False,0.51,True,True,
830,1789629776.9336805,client_A,WRITE_THEN_READ,recovery,partition,mongo2,830,199,local,1,False,0.52,True,True,
831,1789629776.9342334,client_A,WRITE_THEN_READ,recovery,partition,mongo2,831,199,local,1,False,0.55,True,True,
832,1789629776.9346995,client_A,WRITE_THEN_READ,recovery,partition,mongo2,832,199,local,1,False,0.46,True,True,
833,1789629776.935158,client_A,WRITE_THEN_READ,recovery,partition,mongo2,833,199,local,1,False,0.46,True,True,
834,1789629776.935586,client_A,WRITE_THEN_READ,recovery,partition,mongo2,834,199,local,1,False,0.43,True,True,
835,1789629776.9360316,client_A,WRITE_THEN_READ,recovery,partition,mongo2,835,199,local,1,False,0.44,True,True,
836,1789629776.9365551,client_A,WRITE_THEN_READ,recovery,partition,mongo2,836,199,local,1,False,0.52,True,True,
837,1789629776.9370599,client_A,WRITE_THEN_READ,recovery,partition,mongo2,837,199,local,1,False,0.5,True,True,
838,1789629776.937578,client_A,WRITE_THEN_READ,recovery,partition,mongo2,838,199,local,1,False,0.52,True,True,
839,1789629776.9381495,client_A,WRITE_THEN_READ,recovery,partition,mongo2,839,199,local,1,False,0.57,True,True,
840,1789629776.9386103,client_A,WRITE_THEN_READ,recovery,partition,mongo2,840,199,local,1,False,0.46,True,True,
841,1789629776.93911,client_A,WRITE_THEN_READ,recovery,partition,mongo2,841,199,local,1,False,0.5,True,True,
842,1789629776.9395554,client_A,WRITE_THEN_READ,recovery,partition,mongo2,842,199,local,1,False,0.44,True,True,
843,1789629776.9400444,client_A,WRITE_THEN_READ,recovery,partition,mongo2,843,199,local,1,False,0.49,True,True,
844,1789629776.9405494,client_A,WRITE_THEN_READ,recovery,partition,mongo2,844,199,local,1,False,0.5,True,True,
845,1789629776.9410558,client_A,WRITE_THEN_READ,recovery,partition,mongo2,845,199,local,1,False,0.5,True,True,
846,1789629776.9417503,client_A,WRITE_THEN_READ,recovery,partition,mongo2,846,199,local,1,False,0.69,True,True,
847,1789629776.942371,client_A,WRITE_THEN_READ,recovery,partition,mongo2,847,199,local,1,False,0.62,True,True,
848,1789629776.9428601,client_A,WRITE_THEN_READ,recovery,partition,mongo2,848,199,local,1,False,0.49,True,True,
849,1789629776.9433649,client_A,WRITE_THEN_READ,recovery,partition,mongo2,849,199,local,1,False,0.5,True,True,
850,1789629776.9437904,client_A,WRITE_THEN_READ,recovery,partition,mongo2,850,199,local,1,False,0.42,True,True,
851,1789629776.9442766,client_A,WRITE_THEN_READ,recovery,partition,mongo2,851,199,local,1,False,0.48,True,True,
852,1789629776.9447198,client_A,WRITE_THEN_READ,recovery,partition,mongo2,852,199,local,1,False,0.44,True,True,
853,1789629776.9453912,client_A,WRITE_THEN_READ,recovery,partition,mongo2,853,199,local,1,False,0.67,True,True,
854,1789629776.9459434,client_A,WRITE_THEN_READ,recovery,partition,mongo2,854,199,local,1,False,0.55,True,True,
855,1789629776.9464316,client_A,WRITE_THEN_READ,recovery,partition,mongo2,855,199,local,1,False,0.49,True,True,
856,1789629776.9468706,client_A,WRITE_THEN_READ,recovery,partition,mongo2,856,199,local,1,False,0.44,True,True,
857,1789629776.9473379,client_A,WRITE_THEN_READ,recovery,partition,mongo2,857,199,local,1,False,0.47,True,True,
858,1789629776.9478183,client_A,WRITE_THEN_READ,recovery,partition,mongo2,858,199,local,1,False,0.48,True,True,
859,1789629776.94834,client_A,WRITE_THEN_READ,recovery,partition,mongo2,859,199,local,1,False,0.52,True,True,
860,1789629776.9488873,client_A,WRITE_THEN_READ,recovery,partition,mongo2,860,199,local,1,False,0.55,True,True,
861,1789629776.9493945,client_A,WRITE_THEN_READ,recovery,partition,mongo2,861,199,local,1,False,0.51,True,True,
862,1789629776.9499094,client_A,WRITE_THEN_READ,recovery,partition,mongo2,862,199,local,1,False,0.51,True,True,
863,1789629776.9503767,client_A,WRITE_THEN_READ,recovery,partition,mongo2,863,199,local,1,False,0.47,True,True,
864,1789629776.9508293,client_A,WRITE_THEN_READ,recovery,partition,mongo2,864,199,local,1,False,0.45,True,True,
865,1789629776.9512641,client_A,WRITE_THEN_READ,recovery,partition,mongo2,865,199,local,1,False,0.43,True,True,
866,1789629776.951751,client_A,WRITE_THEN_READ,recovery,partition,mongo2,866,199,local,1,False,0.48,True,True,
867,1789629776.95225,client_A,WRITE_THEN_READ,recovery,partition,mongo2,867,199,local,1,False,0.5,True,True,
868,1789629776.952706,client_A,WRITE_THEN_READ,recovery,partition,mongo2,868,199,local,1,False,0.45,True,True,
869,1789629776.9532318,client_A,WRITE_THEN_READ,recovery,partition,mongo2,869,199,local,1,False,0.52,True,True,
870,1789629776.953755,client_A,WRITE_THEN_READ,recovery,partition,mongo2,870,199,local,1,False,0.52,True,True,
871,1789629776.9543185,client_A,WRITE_THEN_READ,recovery,partition,mongo2,871,199,local,1,False,0.56,True,True,
872,1789629776.954842,client_A,WRITE_THEN_READ,recovery,partition,mongo2,872,199,local,1,False,0.52,True,True,
873,1789629776.9553487,client_A,WRITE_THEN_READ,recovery,partition,mongo2,873,199,local,1,False,0.5,True,True,
874,1789629776.9557817,client_A,WRITE_THEN_READ,recovery,partition,mongo2,874,199,local,1,False,0.43,True,True,
875,1789629776.9562716,client_A,WRITE_THEN_READ,recovery,partition,mongo2,875,199,local,1,False,0.49,True,True,
876,1789629776.956772,client_A,WRITE_THEN_READ,recovery,partition,mongo2,876,199,local,1,False,0.5,True,True,
877,1789629776.9573042,client_A,WRITE_THEN_READ,recovery,partition,mongo2,877,199,local,1,False,0.53,True,True,
878,1789629776.9577835,client_A,WRITE_THEN_READ,recovery,partition,mongo2,878,199,local,1,False,0.48,True,True,
879,1789629776.9583218,client_A,WRITE_THEN_READ,recovery,partition,mongo2,879,199,local,1,False,0.54,True,True,
880,1789629776.9588468,client_A,WRITE_THEN_READ,recovery,partition,mongo2,880,199,local,1,False,0.52,True,True,
881,1789629776.959349,client_A,WRITE_THEN_READ,recovery,partition,mongo2,881,199,local,1,False,0.5,True,True,
882,1789629776.9598198,client_A,WRITE_THEN_READ,recovery,partition,mongo2,882,199,local,1,False,0.47,True,True,
883,1789629776.9602506,client_A,WRITE_THEN_READ,recovery,partition,mongo2,883,199,local,1,False,0.43,True,True,
884,1789629776.9607322,client_A,WRITE_THEN_READ,recovery,partition,mongo2,884,199,local,1,False,0.48,True,True,
885,1789629776.9612663,client_A,WRITE_THEN_READ,recovery,partition,mongo2,885,199,local,1,False,0.53,True,True,
886,1789629776.96175,client_A,WRITE_THEN_READ,recovery,partition,mongo2,886,199,local,1,False,0.48,True,True,
887,1789629776.9623034,client_A,WRITE_THEN_READ,recovery,partition,mongo2,887,199,local,1,False,0.55,True,True,
888,1789629776.962777,client_A,WRITE_THEN_READ,recovery,partition,mongo2,888,199,local,1,False,0.47,True,True,
889,1789629776.963237,client_A,WRITE_THEN_READ,recovery,partition,mongo2,889,199,local,1,False,0.46,True,True,
890,1789629776.9637294,client_A,WRITE_THEN_READ,recovery,partition,mongo2,890,199,local,1,False,0.49,True,True,
891,1789629776.9642727,client_A,WRITE_THEN_READ,recovery,partition,mongo2,891,199,local,1,False,0.54,True,True,
892,1789629776.9647543,client_A,WRITE_THEN_READ,recovery,partition,mongo2,892,199,local,1,False,0.48,True,True,
893,1789629776.9652696,client_A,WRITE_THEN_READ,recovery,partition,mongo2,893,199,local,1,False,0.51,True,True,
894,1789629776.9657514,client_A,WRITE_THEN_READ,recovery,partition,mongo2,894,199,local,1,False,0.48,True,True,
895,1789629776.9663188,client_A,WRITE_THEN_READ,recovery,partition,mongo2,895,199,local,1,False,0.57,True,True,
896,1789629776.9667592,client_A,WRITE_THEN_READ,recovery,partition,mongo2,896,199,local,1,False,0.44,True,True,
897,1789629776.9672387,client_A,WRITE_THEN_READ,recovery,partition,mongo2,897,199,local,1,False,0.48,True,True,
898,1789629776.9677255,client_A,WRITE_THEN_READ,recovery,partition,mongo2,898,199,local,1,False,0.49,True,True,
899,1789629776.9682477,client_A,WRITE_THEN_READ,recovery,partition,mongo2,899,199,local,1,False,0.52,True,True,
900,1789629776.9686818,client_A,WRITE_THEN_READ,recovery,partition,mongo2,900,199,local,1,False,0.43,True,True,
901,1789629776.9692945,client_A,WRITE_THEN_READ,recovery,partition,mongo2,901,199,local,1,False,0.6,True,True,
902,1789629776.9698727,client_A,WRITE_THEN_READ,recovery,partition,mongo2,902,199,local,1,False,0.58,True,True,
903,1789629776.970315,client_A,WRITE_THEN_READ,recovery,partition,mongo2,903,199,local,1,False,0.44,True,True,
904,1789629776.970793,client_A,WRITE_THEN_READ,recovery,partition,mongo2,904,199,local,1,False,0.48,True,True,
905,1789629776.9712772,client_A,WRITE_THEN_READ,recovery,partition,mongo2,905,199,local,1,False,0.48,True,True,
906,1789629776.9717703,client_A,WRITE_THEN_READ,recovery,partition,mongo2,906,199,local,1,False,0.49,True,True,
907,1789629776.972254,client_A,WRITE_THEN_READ,recovery,partition,mongo2,907,199,local,1,False,0.48,True,True,
908,1789629776.9727247,client_A,WRITE_THEN_READ,recovery,partition,mongo2,908,199,local,1,False,0.47,True,True,
909,1789629776.9732094,client_A,WRITE_THEN_READ,recovery,partition,mongo2,909,199,local,1,False,0.48,True,True,
910,1789629776.9736583,client_A,WRITE_THEN_READ,recovery,partition,mongo2,910,199,local,1,False,0.45,True,True,
911,1789629776.9741602,client_A,WRITE_THEN_READ,recovery,partition,mongo2,911,199,local,1,False,0.5,True,True,
912,1789629776.9746263,client_A,WRITE_THEN_READ,recovery,partition,mongo2,912,199,local,1,False,0.46,True,True,
913,1789629776.9750323,client_A,WRITE_THEN_READ,recovery,partition,mongo2,913,199,local,1,False,0.4,True,True,
914,1789629776.9755716,client_A,WRITE_THEN_READ,recovery,partition,mongo2,914,199,local,1,False,0.54,True,True,
915,1789629776.9760432,client_A,WRITE_THEN_READ,recovery,partition,mongo2,915,199,local,1,False,0.47,True,True,
916,1789629776.9765494,client_A,WRITE_THEN_READ,recovery,partition,mongo2,916,199,local,1,False,0.5,True,True,
917,1789629776.9770336,client_A,WRITE_THEN_READ,recovery,partition,mongo2,917,199,local,1,False,0.48,True,True,
918,1789629776.97752,client_A,WRITE_THEN_READ,recovery,partition,mongo2,918,199,local,1,False,0.48,True,True,
919,1789629776.9780674,client_A,WRITE_THEN_READ,recovery,partition,mongo2,919,199,local,1,False,0.55,True,True,
920,1789629776.9785872,client_A,WRITE_THEN_READ,recovery,partition,mongo2,920,199,local,1,False,0.52,True,True,
921,1789629776.9790814,client_A,WRITE_THEN_READ,recovery,partition,mongo2,921,199,local,1,False,0.49,True,True,
922,1789629776.9795778,client_A,WRITE_THEN_READ,recovery,partition,mongo2,922,199,local,1,False,0.49,True,True,
923,1789629776.9800696,client_A,WRITE_THEN_READ,recovery,partition,mongo2,923,199,local,1,False,0.49,True,True,
924,1789629776.980559,client_A,WRITE_THEN_READ,recovery,partition,mongo2,924,199,local,1,False,0.49,True,True,
925,1789629776.9810302,client_A,WRITE_THEN_READ,recovery,partition,mongo2,925,199,local,1,False,0.47,True,True,
926,1789629776.9814904,client_A,WRITE_THEN_READ,recovery,partition,mongo2,926,199,local,1,False,0.46,True,True,
927,1789629776.982004,client_A,WRITE_THEN_READ,recovery,partition,mongo2,927,199,local,1,False,0.51,True,True,
928,1789629776.982502,client_A,WRITE_THEN_READ,recovery,partition,mongo2,928,199,local,1,False,0.5,True,True,
929,1789629776.9830143,client_A,WRITE_THEN_READ,recovery,partition,mongo2,929,199,local,1,False,0.51,True,True,
930,1789629776.9834864,client_A,WRITE_THEN_READ,recovery,partition,mongo2,930,199,local,1,False,0.47,True,True,
931,1789629776.983994,client_A,WRITE_THEN_READ,recovery,partition,mongo2,931,199,local,1,False,0.51,True,True,
932,1789629776.984506,client_A,WRITE_THEN_READ,recovery,partition,mongo2,932,199,local,1,False,0.51,True,True,
933,1789629776.9850419,client_A,WRITE_THEN_READ,recovery,partition,mongo2,933,199,local,1,False,0.53,True,True,
934,1789629776.98555,client_A,WRITE_THEN_READ,recovery,partition,mongo2,934,199,local,1,False,0.51,True,True,
935,1789629776.986099,client_A,WRITE_THEN_READ,recovery,partition,mongo2,935,199,local,1,False,0.55,True,True,
936,1789629776.9866564,client_A,WRITE_THEN_READ,recovery,partition,mongo2,936,199,local,1,False,0.56,True,True,
937,1789629776.9871752,client_A,WRITE_THEN_READ,recovery,partition,mongo2,937,199,local,1,False,0.52,True,True,
938,1789629776.9876943,client_A,WRITE_THEN_READ,recovery,partition,mongo2,938,199,local,1,False,0.52,True,True,
939,1789629776.9882424,client_A,WRITE_THEN_READ,recovery,partition,mongo2,939,199,local,1,False,0.55,True,True,
940,1789629776.9887335,client_A,WRITE_THEN_READ,recovery,partition,mongo2,940,199,local,1,False,0.49,True,True,
941,1789629776.989245,client_A,WRITE_THEN_READ,recovery,partition,mongo2,941,199,local,1,False,0.51,True,True,
942,1789629776.9897842,client_A,WRITE_THEN_READ,recovery,partition,mongo2,942,199,local,1,False,0.54,True,True,
943,1789629776.990299,client_A,WRITE_THEN_READ,recovery,partition,mongo2,943,199,local,1,False,0.51,True,True,
944,1789629776.9907105,client_A,WRITE_THEN_READ,recovery,partition,mongo2,944,199,local,1,False,0.41,True,True,
945,1789629776.9912086,client_A,WRITE_THEN_READ,recovery,partition,mongo2,945,199,local,1,False,0.5,True,True,
946,1789629776.991669,client_A,WRITE_THEN_READ,recovery,partition,mongo2,946,199,local,1,False,0.46,True,True,
947,1789629776.9921937,client_A,WRITE_THEN_READ,recovery,partition,mongo2,947,199,local,1,False,0.52,True,True,
948,1789629776.9926755,client_A,WRITE_THEN_READ,recovery,partition,mongo2,948,199,local,1,False,0.48,True,True,
949,1789629776.9931684,client_A,WRITE_THEN_READ,recovery,partition,mongo2,949,199,local,1,False,0.49,True,True,
950,1789629776.993649,client_A,WRITE_THEN_READ,recovery,partition,mongo2,950,199,local,1,False,0.47,True,True,
951,1789629776.9941633,client_A,WRITE_THEN_READ,recovery,partition,mongo2,951,199,local,1,False,0.51,True,True,
952,1789629776.9946804,client_A,WRITE_THEN_READ,recovery,partition,mongo2,952,199,local,1,False,0.52,True,True,
953,1789629776.9952052,client_A,WRITE_THEN_READ,recovery,partition,mongo2,953,199,local,1,False,0.52,True,True,
954,1789629776.995656,client_A,WRITE_THEN_READ,recovery,partition,mongo2,954,199,local,1,False,0.45,True,True,
955,1789629776.996198,client_A,WRITE_THEN_READ,recovery,partition,mongo2,955,199,local,1,False,0.54,True,True,
956,1789629776.9967194,client_A,WRITE_THEN_READ,recovery,partition,mongo2,956,199,local,1,False,0.52,True,True,
957,1789629776.9972496,client_A,WRITE_THEN_READ,recovery,partition,mongo2,957,199,local,1,False,0.53,True,True,
958,1789629776.9977915,client_A,WRITE_THEN_READ,recovery,partition,mongo2,958,199,local,1,False,0.54,True,True,
959,1789629776.9983196,client_A,WRITE_THEN_READ,recovery,partition,mongo2,959,199,local,1,False,0.53,True,True,
960,1789629776.9988122,client_A,WRITE_THEN_READ,recovery,partition,mongo2,960,199,local,1,False,0.49,True,True,
961,1789629776.9993234,client_A,WRITE_THEN_READ,recovery,partition,mongo2,961,199,local,1,False,0.51,True,True,
962,1789629776.999785,client_A,WRITE_THEN_READ,recovery,partition,mongo2,962,199,local,1,False,0.46,True,True,
963,1789629777.0002658,client_A,WRITE_THEN_READ,recovery,partition,mongo2,963,199,local,1,False,0.48,True,True,
964,1789629777.0006723,client_A,WRITE_THEN_READ,recovery,partition,mongo2,964,199,local,1,False,0.4,True,True,
965,1789629777.001053,client_A,WRITE_THEN_READ,recovery,partition,mongo2,965,199,local,1,False,0.38,True,True,
966,1789629777.0014653,client_A,WRITE_THEN_READ,recovery,partition,mongo2,966,199,local,1,False,0.41,True,True,
967,1789629777.0019195,client_A,WRITE_THEN_READ,recovery,partition,mongo2,967,199,local,1,False,0.45,True,True,
968,1789629777.0022767,client_A,WRITE_THEN_READ,recovery,partition,mongo2,968,199,local,1,False,0.36,True,True,
969,1789629777.002665,client_A,WRITE_THEN_READ,recovery,partition,mongo2,969,199,local,1,False,0.39,True,True,
970,1789629777.0030184,client_A,WRITE_THEN_READ,recovery,partition,mongo2,970,199,local,1,False,0.35,True,True,
971,1789629777.0034022,client_A,WRITE_THEN_READ,recovery,partition,mongo2,971,199,local,1,False,0.37,True,True,
972,1789629777.0038486,client_A,WRITE_THEN_READ,recovery,partition,mongo2,972,199,local,1,False,0.44,True,True,
973,1789629777.0043256,client_A,WRITE_THEN_READ,recovery,partition,mongo2,973,199,local,1,False,0.47,True,True,
974,1789629777.0047421,client_A,WRITE_THEN_READ,recovery,partition,mongo2,974,199,local,1,False,0.41,True,True,
975,1789629777.0051477,client_A,WRITE_THEN_READ,recovery,partition,mongo2,975,199,local,1,False,0.4,True,True,
976,1789629777.0055375,client_A,WRITE_THEN_READ,recovery,partition,mongo2,976,199,local,1,False,0.39,True,True,
977,1789629777.0059478,client_A,WRITE_THEN_READ,recovery,partition,mongo2,977,199,local,1,False,0.41,True,True,
978,1789629777.0063448,client_A,WRITE_THEN_READ,recovery,partition,mongo2,978,199,local,1,False,0.4,True,True,
979,1789629777.0067527,client_A,WRITE_THEN_READ,recovery,partition,mongo2,979,199,local,1,False,0.41,True,True,
980,1789629777.007192,client_A,WRITE_THEN_READ,recovery,partition,mongo2,980,199,local,1,False,0.44,True,True,
981,1789629777.0076869,client_A,WRITE_THEN_READ,recovery,partition,mongo2,981,199,local,1,False,0.49,True,True,
982,1789629777.0081103,client_A,WRITE_THEN_READ,recovery,partition,mongo2,982,199,local,1,False,0.42,True,True,
983,1789629777.0085912,client_A,WRITE_THEN_READ,recovery,partition,mongo2,983,199,local,1,False,0.47,True,True,
984,1789629777.009041,client_A,WRITE_THEN_READ,recovery,partition,mongo2,984,199,local,1,False,0.45,True,True,
985,1789629777.0094469,client_A,WRITE_THEN_READ,recovery,partition,mongo2,985,199,local,1,False,0.4,True,True,
986,1789629777.0099447,client_A,WRITE_THEN_READ,recovery,partition,mongo2,986,199,local,1,False,0.5,True,True,
