iteration,timestamp,client_id,operation,phase,scenario,failed_node,requested_version,observed_version,read_concern,write_concern,causal_session,latency_ms,success,violation,error
722,1789626971.588468,client_A,WRITE_THEN_READ,recovery,failure,mongo1,722,722,majority,majority,True,1.37,True,False,
723,1789626971.5892556,client_A,WRITE_THEN_READ,recovery,failure,mongo1,723,723,majority,majority,True,0.79,True,False,
724,1789626971.5900676,client_A,WRITE_THEN_READ,recovery,failure,mongo1,724,724,majority,majority,True,0.81,True,False,
725,1789626971.5909765,client_A,WRITE_THEN_READ,recovery,failure,mongo1,725,725,majority,majority,True,0.91,True,False,
726,1789626971.5916867,client_A,WRITE_THEN_READ,recovery,failure,mongo1,726,726,majority,majority,True,0.71,True,False,
727,1789626971.5925097,client_A,WRITE_THEN_READ,recovery,failure,mongo1,727,727,majority,majority,True,0.82,True,False,
728,1789626971.5933716,client_A,WRITE_THEN_READ,recovery,failure,mongo1,728,728,majority,majority,True,0.86,True,False,
729,1789626971.5942433,client_A,WRITE_THEN_READ,recovery,failure,mongo1,729,729,majority,majority,True,0.87,True,False,
730,1789626971.5952508,client_A,WRITE_THEN_READ,recovery,failure,mongo1,730,730,majority,majority,True,1.01,True,False,
731,1789626971.5960622,client_A,WRITE_THEN_READ,recovery,failure,mongo1,731,731,majority,majority,True,0.81,True,False,
732,1789626971.5972826,client_A,WRITE_THEN_READ,recovery,failure,mongo1,732,732,majority,majority,True,1.22,True,False,
733,1789626971.5981479,client_A,WRITE_THEN_READ,recovery,failure,mongo1,733,733,majority,majority,True,0.86,True,False,
734,1789626971.6030142,client_A,WRITE_THEN_READ,recovery,failure,mongo1,734,734,majority,majority,True,4.86,True,False,
735,1789626971.603849,client_A,WRITE_THEN_READ,recovery,failure,mongo1,735,735,majority,majority,True,0.83,True,False,
736,1789626971.604895,client_A,WRITE_THEN_READ,recovery,failure,mongo1,736,736,majority,majority,True,1.04,True,False,
737,1789626971.606049,client_A,WRITE_THEN_READ,recovery,failure,mongo1,737,737,majority,majority,True,1.15,True,False,
738,1789626971.6073024,client_A,WRITE_THEN_READ,recovery,failure,mongo1,738,738,majority,majority,True,1.25,True,False,
739,1789626971.6083121,client_A,WRITE_THEN_READ,recovery,failure,mongo1,739,739,majority,majority,True,1.01,True,False,
740,1789626971.6094134,client_A,WRITE_THEN_READ,recovery,failure,mongo1,740,740,majority,majority,True,1.1,True,False,
741,1789626971.6104708,client_A,WRITE_THEN_READ,recovery,failure,mongo1,741,741,majority,majority,True,1.06,True,False,
742,1789626971.611527,client_A,WRITE_THEN_READ,recovery,failure,mongo1,742,742,majority,majority,True,1.05,True,False,
743,1789626971.6129766,client_A,WRITE_THEN_READ,recovery,failure,mongo1,743,743,majority,majority,True,1.45,True,False,
744,1789626971.6140075,client_A,WRITE_THEN_READ,recovery,failure,mongo1,744,744,majority,majority,True,1.03,True,False,
745,1789626971.6150405,client_A,WRITE_THEN_READ,recovery,failure,mongo1,745,745,majority,majority,True,1.03,True,False,
746,1789626971.6160405,client_A,WRITE_THEN_READ,recovery,failure,mongo1,746,746,majority,majority,True,1.0,True,False,
747,1789626971.6169615,client_A,WRITE_THEN_READ,recovery,failure,mongo1,747,747,majority,majority,True,0.92,True,False,
748,1789626971.6179512,client_A,WRITE_THEN_READ,recovery,failure,mongo1,748,748,majority,majority,True,0.99,True,False,
749,1789626971.6189518,client_A,WRITE_THEN_READ,recovery,failure,mongo1,749,749,majority,majority,True,1.0,True,False,
750,1789626971.6198928,client_A,WRITE_THEN_READ,recovery,failure,mongo1,750,750,majority,majority,True,0.94,True,False,
751,1789626971.6208522,client_A,WRITE_THEN_READ,recovery,failure,mongo1,751,751,majority,majority,True,0.96,True,False,
752,1789626971.621914,client_A,WRITE_THEN_READ,recovery,failure,mongo1,752,752,majority,majority,True,1.06,True,False,
753,1789626971.6231093,client_A,WRITE_THEN_READ,recovery,failure,mongo1,753,753,majority,majority,True,1.19,True,False,
754,1789626971.6246495,client_A,WRITE_THEN_READ,recovery,failure,mongo1,754,754,majority,majority,True,1.54,True,False,
755,1789626971.6256669,client_A,WRITE_THEN_READ,recovery,failure,mongo1,755,755,majority,majority,True,1.02,True,False,
756,1789626971.6267066,client_A,WRITE_THEN_READ,recovery,failure,mongo1,756,756,majority,majority,True,1.04,True,False,
757,1789626971.6276147,client_A,WRITE_THEN_READ,recovery,failure,mongo1,757,757,majority,majority,True,0.91,True,False,
758,1789626971.628421,client_A,WRITE_THEN_READ,recovery,failure,mongo1,758,758,majority,majority,True,0.8,True,False,
759,1789626971.629381,client_A,WRITE_THEN_READ,recovery,failure,mongo1,759,759,majority,majority,True,0.96,True,False,
760,1789626971.6302903,client_A,WRITE_THEN_READ,recovery,failure,mongo1,760,760,majority,majority,True,0.91,True,False,
761,1789626971.6313126,client_A,WRITE_THEN_READ,recovery,failure,mongo1,761,761,majority,majority,True,1.02,True,False,
762,1789626971.6326177,client_A,WRITE_THEN_READ,recovery,failure,mongo1,762,762,majority,majority,True,1.3,True,False,
763,1789626971.633662,client_A,WRITE_THEN_READ,recovery,failure,mongo1,763,763,majority,majority,True,1.04,True,False,
764,1789626971.6348746,client_A,WRITE_THEN_READ,recovery,failure,mongo1,764,764,majority,majority,True,1.21,True,False,
765,1789626971.6357543,client_A,WRITE_THEN_READ,recovery,failure,mongo1,765,765,majority,majority,True,0.88,True,False,
766,1789626971.6365995,client_A,WRITE_THEN_READ,recovery,failure,mongo1,766,766,majority,majority,True,0.84,True,False,
767,1789626971.6375918,client_A,WRITE_THEN_READ,recovery,failure,mongo1,767,767,majority,majority,True,0.99,True,False,
768,1789626971.638679,client_A,WRITE_THEN_READ,recovery,failure,mongo1,768,768,majority,majority,True,1.09,True,False,
769,1789626971.6396334,client_A,WRITE_THEN_READ,recovery,failure,mongo1,769,769,majority,majority,True,0.95,True,False,
770,1789626971.6407583,client_A,WRITE_THEN_READ,recovery,failure,mongo1,770,770,majority,majority,True,1.12,True,False,
771,1789626971.6418023,client_A,WRITE_THEN_READ,recovery,failure,mongo1,771,771,majority,majority,True,1.04,True,False,
772,1789626971.6428642,client_A,WRITE_THEN_READ,recovery,failure,mongo1,772,772,majority,majority,True,1.06,True,False,
773,1789626971.6438067,client_A,WRITE_THEN_READ,recovery,failure,mongo1,773,773,majority,majority,True,0.94,True,False,
774,1789626971.6448908,client_A,WRITE_THEN_READ,recovery,failure,mongo1,774,774,majority,majority,True,1.08,True,False,
775,1789626971.6464372,client_A,WRITE_THEN_READ,recovery,failure,mongo1,775,775,majority,majority,True,1.54,True,False,
776,1789626971.6473434,client_A,WRITE_THEN_READ,recovery,failure,mongo1,776,776,majority,majority,True,0.9,True,False,
777,1789626971.6482112,client_A,WRITE_THEN_READ,recovery,failure,mongo1,777,777,majority,majority,True,0.87,True,False,
778,1789626971.6493657,client_A,WRITE_THEN_READ,recovery,failure,mongo1,778,778,majority,majority,True,1.15,True,False,
779,1789626971.6503885,client_A,WRITE_THEN_READ,recovery,failure,mongo1,779,779,majority,majority,True,1.02,True,False,
780,1789626971.6513634,client_A,WRITE_THEN_READ,recovery,failure,mongo1,780,780,majority,majority,True,0.97,True,False,
781,1789626971.6523528,client_A,WRITE_THEN_READ,recovery,failure,mongo1,781,781,majority,majority,True,0.99,True,False,
782,1789626971.6533575,client_A,WRITE_THEN_READ,recovery,failure,mongo1,782,782,majority,majority,True,1.0,True,False,
783,1789626971.6544027,client_A,WRITE_THEN_READ,recovery,failure,mongo1,783,783,majority,majority,True,1.04,True,False,
784,1789626971.6552103,client_A,WRITE_THEN_READ,recovery,failure,mongo1,784,784,majority,majority,True,0.81,True,False,
785,1789626971.6561072,client_A,WRITE_THEN_READ,recovery,failure,mongo1,785,785,majority,majority,True,0.9,True,False,
786,1789626971.6576166,client_A,WRITE_THEN_READ,recovery,failure,mongo1,786,786,majority,majority,True,1.51,True,False,
787,1789626971.6587195,client_A,WRITE_THEN_READ,recovery,failure,mongo1,787,787,majority,majority,True,1.1,True,False,
788,1789626971.6596458,client_A,WRITE_THEN_READ,recovery,failure,mongo1,788,788,majority,majority,True,0.92,True,False,
789,1789626971.6605978,client_A,WRITE_THEN_READ,recovery,failure,mongo1,789,789,majority,majority,True,0.95,True,False,
790,1789626971.661621,client_A,WRITE_THEN_READ,recovery,failure,mongo1,790,790,majority,majority,True,1.02,True,False,
791,1789626971.6626318,client_A,WRITE_THEN_READ,recovery,failure,mongo1,791,791,majority,majority,True,1.01,True,False,
792,1789626971.6635563,client_A,WRITE_THEN_READ,recovery,failure,mongo1,792,792,majority,majority,True,0.92,True,False,
793,1789626971.664505,client_A,WRITE_THEN_READ,recovery,failure,mongo1,793,793,majority,majority,True,0.95,True,False,
794,1789626971.665827,client_A,WRITE_THEN_READ,recovery,failure,mongo1,794,794,majority,majority,True,1.32,True,False,
795,1789626971.6669335,client_A,WRITE_THEN_READ,recovery,failure,mongo1,795,795,majority,majority,True,1.1,True,False,
796,1789626971.6682076,client_A,WRITE_THEN_READ,recovery,failure,mongo1,796,796,majority,majority,True,1.27,True,False,
797,1789626971.6691906,client_A,WRITE_THEN_READ,recovery,failure,mongo1,797,797,majority,majority,True,0.98,True,False,
798,1789626971.6701388,client_A,WRITE_THEN_READ,recovery,failure,mongo1,798,798,majority,majority,True,0.95,True,False,
799,1789626971.6710129,client_A,WRITE_THEN_READ,recovery,failure,mongo1,799,799,majority,majority,True,0.87,True,False,
800,1789626971.671793,client_A,WRITE_THEN_READ,recovery,failure,mongo1,800,800,majority,majority,True,0.78,True,False,
801,1789626971.6727216,client_A,WRITE_THEN_READ,recovery,failure,mongo1,801,801,majority,majority,True,0.91,True,False,
802,1789626971.6739,client_A,WRITE_THEN_READ,recovery,failure,mongo1,802,802,majority,majority,True,1.18,True,False,
803,1789626971.6749656,client_A,WRITE_THEN_READ,recovery,failure,mongo1,803,803,majority,majority,True,1.06,True,False,
804,1789626971.6758358,client_A,WRITE_THEN_READ,recovery,failure,mongo1,804,804,majority,majority,True,0.87,True,False,
805,1789626971.6768503,client_A,WRITE_THEN_READ,recovery,failure,mongo1,805,805,majority,majority,True,1.01,True,False,
806,1789626971.677908,client_A,WRITE_THEN_READ,recovery,failure,mongo1,806,806,majority,majority,True,1.06,True,False,
807,1789626971.679262,client_A,WRITE_THEN_READ,recovery,failure,mongo1,807,807,majority,majority,True,1.35,True,False,
808,1789626971.680154,client_A,WRITE_THEN_READ,recovery,failure,mongo1,808,808,majority,majority,True,0.89,True,False,
809,1789626971.6812017,client_A,WRITE_THEN_READ,recovery,failure,mongo1,809,809,majority,majority,True,1.05,True,False,
810,1789626971.6823928,client_A,WRITE_THEN_READ,recovery,failure,mongo1,810,810,majority,majority,True,1.19,True,False,
811,1789626971.6833313,client_A,WRITE_THEN_READ,recovery,failure,mongo1,811,811,majority,majority,True,0.94,True,False,
812,1789626971.6841767,client_A,WRITE_THEN_READ,recovery,failure,mongo1,812,812,majority,majority,True,0.84,True,False,
813,1789626971.6850488,client_A,WRITE_THEN_READ,recovery,failure,mongo1,813,813,majority,majority,True,0.87,True,False,
814,1789626971.6859505,client_A,WRITE_THEN_READ,recovery,failure,mongo1,814,814,majority,majority,True,0.9,True,False,
815,1789626971.6868384,client_A,WRITE_THEN_READ,recovery,failure,mongo1,815,815,majority,majority,True,0.89,True,False,
816,1789626971.6876347,client_A,WRITE_THEN_READ,recovery,failure,mongo1,816,816,majority,majority,True,0.79,True,False,
817,1789626971.6885438,client_A,WRITE_THEN_READ,recovery,failure,mongo1,817,817,majority,majority,True,0.91,True,False,
818,1789626971.6901064,client_A,WRITE_THEN_READ,recovery,failure,mongo1,818,818,majority,majority,True,1.56,True,False,
819,1789626971.6912808,client_A,WRITE_THEN_READ,recovery,failure,mongo1,819,819,majority,majority,True,1.17,True,False,
820,1789626971.6923041,client_A,WRITE_THEN_READ,recovery,failure,mongo1,820,820,majority,majority,True,1.02,True,False,
821,1789626971.693311,client_A,WRITE_THEN_READ,recovery,failure,mongo1,821,821,majority,majority,True,1.0,True,False,
822,1789626971.6943445,client_A,WRITE_THEN_READ,recovery,failure,mongo1,822,822,majority,majority,True,1.0,True,False,
823,1789626971.6952052,client_A,WRITE_THEN_READ,recovery,failure,mongo1,823,823,majority,majority,True,0.86,True,False,
824,1789626971.6960468,client_A,WRITE_THEN_READ,recovery,failure,mongo1,824,824,majority,majority,True,0.84,True,False,
825,1789626971.6969361,client_A,WRITE_THEN_READ,recovery,failure,mongo1,825,825,majority,majority,True,0.89,True,False,
826,1789626971.6981308,client_A,WRITE_THEN_READ,recovery,failure,mongo1,826,826,majority,majority,True,1.19,True,False,
827,1789626971.6989665,client_A,WRITE_THEN_READ,recovery,failure,mongo1,827,827,majority,majority,True,0.83,True,False,
828,1789626971.7012107,client_A,WRITE_THEN_READ,recovery,failure,mongo1,828,828,majority,majority,True,2.24,True,False,
829,1789626971.7022305,client_A,WRITE_THEN_READ,recovery,failure,mongo1,829,829,majority,majority,True,1.02,True,False,
830,1789626971.7032835,client_A,WRITE_THEN_READ,recovery,failure,mongo1,830,830,majority,majority,True,1.05,True,False,
831,1789626971.7042096,client_A,WRITE_THEN_READ,recovery,failure,mongo1,831,831,majority,majority,True,0.92,True,False,
832,1789626971.7051961,client_A,WRITE_THEN_READ,recovery,failure,mongo1,832,832,majority,majority,True,0.98,True,False,
833,1789626971.7061975,client_A,WRITE_THEN_READ,recovery,failure,mongo1,833,833,majority,majority,True,1.0,True,False,
834,1789626971.7072864,client_A,WRITE_THEN_READ,recovery,failure,mongo1,834,834,majority,majority,True,1.09,True,False,
835,1789626971.7082105,client_A,WRITE_THEN_READ,recovery,failure,mongo1,835,835,majority,majority,True,0.92,True,False,
836,1789626971.7093065,client_A,WRITE_THEN_READ,recovery,failure,mongo1,836,836,majority,majority,True,1.09,True,False,
837,1789626971.7104113,client_A,WRITE_THEN_READ,recovery,failure,mongo1,837,837,majority,majority,True,1.1,True,False,
838,1789626971.7114506,client_A,WRITE_THEN_READ,recovery,failure,mongo1,838,838,majority,majority,True,1.04,True,False,
839,1789626971.7128243,client_A,WRITE_THEN_READ,recovery,failure,mongo1,839,839,majority,majority,True,1.37,True,False,
840,1789626971.713895,client_A,WRITE_THEN_READ,recovery,failure,mongo1,840,840,majority,majority,True,1.07,True,False,
841,1789626971.7149255,client_A,WRITE_THEN_READ,recovery,failure,mongo1,841,841,majority,majority,True,1.03,True,False,
842,1789626971.7158816,client_A,WRITE_THEN_READ,recovery,failure,mongo1,842,842,majority,majority,True,0.95,True,False,
843,1789626971.7168324,client_A,WRITE_THEN_READ,recovery,failure,mongo1,843,843,majority,majority,True,0.95,True,False,
844,1789626971.717886,client_A,WRITE_THEN_READ,recovery,failure,mongo1,844,844,majority,majority,True,1.05,True,False,
845,1789626971.7189171,client_A,WRITE_THEN_READ,recovery,failure,mongo1,845,845,majority,majority,True,1.03,True,False,
846,1789626971.7198243,client_A,WRITE_THEN_READ,recovery,failure,mongo1,846,846,majority,majority,True,0.91,True,False,
847,1789626971.720835,client_A,WRITE_THEN_READ,recovery,failure,mongo1,847,847,majority,majority,True,1.01,True,False,
848,1789626971.7218707,client_A,WRITE_THEN_READ,recovery,failure,mongo1,848,848,majority,majority,True,1.03,True,False,
849,1789626971.722917,client_A,WRITE_THEN_READ,recovery,failure,mongo1,849,849,majority,majority,True,1.04,True,False,
850,1789626971.7241716,client_A,WRITE_THEN_READ,recovery,failure,mongo1,850,850,majority,majority,True,1.25,True,False,
851,1789626971.725203,client_A,WRITE_THEN_READ,recovery,failure,mongo1,851,851,majority,majority,True,1.03,True,False,
852,1789626971.7261705,client_A,WRITE_THEN_READ,recovery,failure,mongo1,852,852,majority,majority,True,0.97,True,False,
853,1789626971.7274365,client_A,WRITE_THEN_READ,recovery,failure,mongo1,853,853,majority,majority,True,1.26,True,False,
854,1789626971.7287235,client_A,WRITE_THEN_READ,recovery,failure,mongo1,854,854,majority,majority,True,1.28,True,False,
855,1789626971.7300112,client_A,WRITE_THEN_READ,recovery,failure,mongo1,855,855,majority,majority,True,1.28,True,False,
856,1789626971.73124,client_A,WRITE_THEN_READ,recovery,failure,mongo1,856,856,majority,majority,True,1.23,True,False,
857,1789626971.7324035,client_A,WRITE_THEN_READ,recovery,failure,mongo1,857,857,majority,majority,True,1.16,True,False,
858,1789626971.7336667,client_A,WRITE_THEN_READ,recovery,failure,mongo1,858,858,majority,majority,True,1.26,True,False,
859,1789626971.7347517,client_A,WRITE_THEN_READ,recovery,failure,mongo1,859,859,majority,majority,True,1.08,True,False,
860,1789626971.7371323,client_A,WRITE_THEN_READ,recovery,failure,mongo1,860,860,majority,majority,True,2.38,True,False,
861,1789626971.7384665,client_A,WRITE_THEN_READ,recovery,failure,mongo1,861,861,majority,majority,True,1.33,True,False,
862,1789626971.7433944,client_A,WRITE_THEN_READ,recovery,failure,mongo1,862,862,majority,majority,True,4.92,True,False,
863,1789626971.7445822,client_A,WRITE_THEN_READ,recovery,failure,mongo1,863,863,majority,majority,True,1.18,True,False,
864,1789626971.7457209,client_A,WRITE_THEN_READ,recovery,failure,mongo1,864,864,majority,majority,True,1.13,True,False,
865,1789626971.7469223,client_A,WRITE_THEN_READ,recovery,failure,mongo1,865,865,majority,majority,True,1.2,True,False,
866,1789626971.7482076,client_A,WRITE_THEN_READ,recovery,failure,mongo1,866,866,majority,majority,True,1.28,True,False,
867,1789626971.7492669,client_A,WRITE_THEN_READ,recovery,failure,mongo1,867,867,majority,majority,True,1.06,True,False,
868,1789626971.7502298,client_A,WRITE_THEN_READ,recovery,failure,mongo1,868,868,majority,majority,True,0.96,True,False,
869,1789626971.7513278,client_A,WRITE_THEN_READ,recovery,failure,mongo1,869,869,majority,majority,True,1.1,True,False,
870,1789626971.7523518,client_A,WRITE_THEN_READ,recovery,failure,mongo1,870,870,majority,majority,True,1.02,True,False,
871,1789626971.7537663,client_A,WRITE_THEN_READ,recovery,failure,mongo1,871,871,majority,majority,True,1.41,True,False,
872,1789626971.7547314,client_A,WRITE_THEN_READ,recovery,failure,mongo1,872,872,majority,majority,True,0.96,True,False,
873,1789626971.7556012,client_A,WRITE_THEN_READ,recovery,failure,mongo1,873,873,majority,majority,True,0.87,True,False,
874,1789626971.7566662,client_A,WRITE_THEN_READ,recovery,failure,mongo1,874,874,majority,majority,True,1.06,True,False,
875,1789626971.7577443,client_A,WRITE_THEN_READ,recovery,failure,mongo1,875,875,majority,majority,True,1.08,True,False,
876,1789626971.7586653,client_A,WRITE_THEN_READ,recovery,failure,mongo1,876,876,majority,majority,True,0.92,True,False,
877,1789626971.7595134,client_A,WRITE_THEN_READ,recovery,failure,mongo1,877,877,majority,majority,True,0.85,True,False,
878,1789626971.7602112,client_A,WRITE_THEN_READ,recovery,failure,mongo1,878,878,majority,majority,True,0.7,True,False,
879,1789626971.7610478,client_A,WRITE_THEN_READ,recovery,failure,mongo1,879,879,majority,majority,True,0.83,True,False,
880,1789626971.7619712,client_A,WRITE_THEN_READ,recovery,failure,mongo1,880,880,majority,majority,True,0.92,True,False,
881,1789626971.7628713,client_A,WRITE_THEN_READ,recovery,failure,mongo1,881,881,majority,majority,True,0.9,True,False,
882,1789626971.7650762,client_A,WRITE_THEN_READ,recovery,failure,mongo1,882,882,majority,majority,True,2.2,True,False,
883,1789626971.7660086,client_A,WRITE_THEN_READ,recovery,failure,mongo1,883,883,majority,majority,True,0.93,True,False,
884,1789626971.7669039,client_A,WRITE_THEN_READ,recovery,failure,mongo1,884,884,majority,majority,True,0.89,True,False,
885,1789626971.7678063,client_A,WRITE_THEN_READ,recovery,failure,mongo1,885,885,majority,majority,True,0.9,True,False,
886,1789626971.7687316,client_A,WRITE_THEN_READ,recovery,failure,mongo1,886,886,majority,majority,True,0.92,True,False,
887,1789626971.7697744,client_A,WRITE_THEN_READ,recovery,failure,mongo1,887,887,majority,majority,True,1.04,True,False,
888,1789626971.7707963,client_A,WRITE_THEN_READ,recovery,failure,mongo1,888,888,majority,majority,True,1.02,True,False,
889,1789626971.771698,client_A,WRITE_THEN_READ,recovery,failure,mongo1,889,889,majority,majority,True,0.9,True,False,
890,1789626971.7729185,client_A,WRITE_THEN_READ,recovery,failure,mongo1,890,890,majority,majority,True,1.22,True,False,
891,1789626971.7738614,client_A,WRITE_THEN_READ,recovery,failure,mongo1,891,891,majority,majority,True,0.94,True,False,
892,1789626971.7751315,client_A,WRITE_THEN_READ,recovery,failure,mongo1,892,892,majority,majority,True,1.27,True,False,
893,1789626971.776029,client_A,WRITE_THEN_READ,recovery,failure,mongo1,893,893,majority,majority,True,0.9,True,False,
894,1789626971.7770405,client_A,WRITE_THEN_READ,recovery,failure,mongo1,894,894,majority,majority,True,1.01,True,False,
895,1789626971.7780335,client_A,WRITE_THEN_READ,recovery,failure,mongo1,895,895,majority,majority,True,0.99,True,False,
896,1789626971.7790704,client_A,WRITE_THEN_READ,recovery,failure,mongo1,896,896,majority,majority,True,1.03,True,False,
897,1789626971.780122,client_A,WRITE_THEN_READ,recovery,failure,mongo1,897,897,majority,majority,True,1.05,True,False,
898,1789626971.7812958,client_A,WRITE_THEN_READ,recovery,failure,mongo1,898,898,majority,majority,True,1.17,True,False,
899,1789626971.7822123,client_A,WRITE_THEN_READ,recovery,failure,mongo1,899,899,majority,majority,True,0.91,True,False,
900,1789626971.7831018,client_A,WRITE_THEN_READ,recovery,failure,mongo1,900,900,majority,majority,True,0.89,True,False,
901,1789626971.7840106,client_A,WRITE_THEN_READ,recovery,failure,mongo1,901,901,majority,majority,True,0.89,True,False,
902,1789626971.7849557,client_A,WRITE_THEN_READ,recovery,failure,mongo1,902,902,majority,majority,True,0.94,True,False,
903,1789626971.7862241,client_A,WRITE_THEN_READ,recovery,failure,mongo1,903,903,majority,majority,True,1.27,True,False,
904,1789626971.7870991,client_A,WRITE_THEN_READ,recovery,failure,mongo1,904,904,majority,majority,True,0.87,True,False,
905,1789626971.788086,client_A,WRITE_THEN_READ,recovery,failure,mongo1,905,905,majority,majority,True,0.98,True,False,
906,1789626971.7893114,client_A,WRITE_THEN_READ,recovery,failure,mongo1,906,906,majority,majority,True,1.22,True,False,
907,1789626971.7903833,client_A,WRITE_THEN_READ,recovery,failure,mongo1,907,907,majority,majority,True,1.07,True,False,
908,1789626971.7913294,client_A,WRITE_THEN_READ,recovery,failure,mongo1,908,908,majority,majority,True,0.94,True,False,
909,1789626971.792343,client_A,WRITE_THEN_READ,recovery,failure,mongo1,909,909,majority,majority,True,1.01,True,False,
910,1789626971.7933915,client_A,WRITE_THEN_READ,recovery,failure,mongo1,910,910,majority,majority,True,1.05,True,False,
911,1789626971.7944052,client_A,WRITE_THEN_READ,recovery,failure,mongo1,911,911,majority,majority,True,1.01,True,False,
912,1789626971.795299,client_A,WRITE_THEN_READ,recovery,failure,mongo1,912,912,majority,majority,True,0.89,True,False,
913,1789626971.796225,client_A,WRITE_THEN_READ,recovery,failure,mongo1,913,913,majority,majority,True,0.92,True,False,
914,1789626971.7978134,client_A,WRITE_THEN_READ,recovery,failure,mongo1,914,914,majority,majority,True,1.59,True,False,
915,1789626971.798797,client_A,WRITE_THEN_READ,recovery,failure,mongo1,915,915,majority,majority,True,0.98,True,False,
916,1789626971.7996721,client_A,WRITE_THEN_READ,recovery,failure,mongo1,916,916,majority,majority,True,0.87,True,False,
917,1789626971.8004656,client_A,WRITE_THEN_READ,recovery,failure,mongo1,917,917,majority,majority,True,0.79,True,False,
918,1789626971.8013716,client_A,WRITE_THEN_READ,recovery,failure,mongo1,918,918,majority,majority,True,0.9,True,False,
919,1789626971.8024695,client_A,WRITE_THEN_READ,recovery,failure,mongo1,919,919,majority,majority,True,1.1,True,False,
920,1789626971.8035116,client_A,WRITE_THEN_READ,recovery,failure,mongo1,920,920,majority,majority,True,1.04,True,False,
921,1789626971.804541,client_A,WRITE_THEN_READ,recovery,failure,mongo1,921,921,majority,majority,True,1.03,True,False,
922,1789626971.8058763,client_A,WRITE_THEN_READ,recovery,failure,mongo1,922,922,majority,majority,True,1.33,True,False,
923,1789626971.8068342,client_A,WRITE_THEN_READ,recovery,failure,mongo1,923,923,majority,majority,True,0.96,True,False,
924,1789626971.8081412,client_A,WRITE_THEN_READ,recovery,failure,mongo1,924,924,majority,majority,True,1.3,True,False,
925,1789626971.8089588,client_A,WRITE_THEN_READ,recovery,failure,mongo1,925,925,majority,majority,True,0.82,True,False,
926,1789626971.8097901,client_A,WRITE_THEN_READ,recovery,failure,mongo1,926,926,majority,majority,True,0.83,True,False,
927,1789626971.8107078,client_A,WRITE_THEN_READ,recovery,failure,mongo1,927,927,majority,majority,True,0.92,True,False,
928,1789626971.811555,client_A,WRITE_THEN_READ,recovery,failure,mongo1,928,928,majority,majority,True,0.84,True,False,
929,1789626971.8124857,client_A,WRITE_THEN_READ,recovery,failure,mongo1,929,929,majority,majority,True,0.93,True,False,
930,1789626971.813949,client_A,WRITE_THEN_READ,recovery,failure,mongo1,930,930,majority,majority,True,1.46,True,False,
931,1789626971.814831,client_A,WRITE_THEN_READ,recovery,failure,mongo1,931,931,majority,majority,True,0.88,True,False,
932,1789626971.8156242,client_A,WRITE_THEN_READ,recovery,failure,mongo1,932,932,majority,majority,True,0.79,True,False,
933,1789626971.816413,client_A,WRITE_THEN_READ,recovery,failure,mongo1,933,933,majority,majority,True,0.79,True,False,
934,1789626971.8173225,client_A,WRITE_THEN_READ,recovery,failure,mongo1,934,934,majority,majority,True,0.91,True,False,
935,1789626971.8188663,client_A,WRITE_THEN_READ,recovery,failure,mongo1,935,935,majority,majority,True,1.54,True,False,
936,1789626971.8197503,client_A,WRITE_THEN_READ,recovery,failure,mongo1,936,936,majority,majority,True,0.88,True,False,
937,1789626971.8206158,client_A,WRITE_THEN_READ,recovery,failure,mongo1,937,937,majority,majority,True,0.86,True,False,
938,1789626971.821653,client_A,WRITE_THEN_READ,recovery,failure,mongo1,938,938,majority,majority,True,1.04,True,False,
939,1789626971.8225753,client_A,WRITE_THEN_READ,recovery,failure,mongo1,939,939,majority,majority,True,0.92,True,False,
940,1789626971.8234491,client_A,WRITE_THEN_READ,recovery,failure,mongo1,940,940,majority,majority,True,0.87,True,False,
941,1789626971.8242614,client_A,WRITE_THEN_READ,recovery,failure,mongo1,941,941,majority,majority,True,0.81,True,False,
942,1789626971.826439,client_A,WRITE_THEN_READ,recovery,failure,mongo1,942,942,majority,majority,True,2.18,True,False,
943,1789626971.8305721,client_A,WRITE_THEN_READ,recovery,failure,mongo1,943,943,majority,majority,True,4.13,True,False,
944,1789626971.831283,client_A,WRITE_THEN_READ,recovery,failure,mongo1,944,944,majority,majority,True,0.71,True,False,
945,1789626971.8320577,client_A,WRITE_THEN_READ,recovery,failure,mongo1,945,945,majority,majority,True,0.77,True,False,
946,1789626971.8336453,client_A,WRITE_THEN_READ,recovery,failure,mongo1,946,946,majority,majority,True,1.59,True,False,
947,1789626971.8345282,client_A,WRITE_THEN_READ,recovery,failure,mongo1,947,947,majority,majority,True,0.88,True,False,
948,1789626971.83529,client_A,WRITE_THEN_READ,recovery,failure,mongo1,948,948,majority,majority,True,0.76,True,False,
949,1789626971.8360214,client_A,WRITE_THEN_READ,recovery,failure,mongo1,949,949,majority,majority,True,0.73,True,False,
950,1789626971.8368194,client_A,WRITE_THEN_READ,recovery,failure,mongo1,950,950,majority,majority,True,0.8,True,False,
951,1789626971.8376675,client_A,WRITE_THEN_READ,recovery,failure,mongo1,951,951,majority,majority,True,0.85,True,False,
952,1789626971.8385844,client_A,WRITE_THEN_READ,recovery,failure,mongo1,952,952,majority,majority,True,0.92,True,False,
953,1789626971.8394582,client_A,WRITE_THEN_READ,recovery,failure,mongo1,953,953,majority,majority,True,0.87,True,False,
