iteration,timestamp,client_id,operation,phase,scenario,failed_node,requested_version,observed_version,read_concern,write_concern,causal_session,latency_ms,success,violation,error
746,1789626926.9053404,client_A,WRITE_THEN_READ,recovery,failure,mongo2,746,746,local,1,False,0.42,True,False,
747,1789626926.9059625,client_A,WRITE_THEN_READ,recovery,failure,mongo2,747,746,local,1,False,0.62,True,True,
748,1789626926.906539,client_A,WRITE_THEN_READ,recovery,failure,mongo2,748,747,local,1,False,0.57,True,True,
749,1789626926.9070396,client_A,WRITE_THEN_READ,recovery,failure,mongo2,749,748,local,1,False,0.5,True,True,
750,1789626926.9074445,client_A,WRITE_THEN_READ,recovery,failure,mongo2,750,749,local,1,False,0.4,True,True,
751,1789626926.9078264,client_A,WRITE_THEN_READ,recovery,failure,mongo2,751,750,local,1,False,0.38,True,True,
752,1789626926.9082193,client_A,WRITE_THEN_READ,recovery,failure,mongo2,752,751,local,1,False,0.39,True,True,
753,1789626926.9085786,client_A,WRITE_THEN_READ,recovery,failure,mongo2,753,752,local,1,False,0.36,True,True,
754,1789626926.9090254,client_A,WRITE_THEN_READ,recovery,failure,mongo2,754,753,local,1,False,0.44,True,True,
755,1789626926.909481,client_A,WRITE_THEN_READ,recovery,failure,mongo2,755,754,local,1,False,0.45,True,True,
756,1789626926.9099221,client_A,WRITE_THEN_READ,recovery,failure,mongo2,756,756,local,1,False,0.44,True,False,
757,1789626926.9106658,client_A,WRITE_THEN_READ,recovery,failure,mongo2,757,757,local,1,False,0.74,True,False,
758,1789626926.9110167,client_A,WRITE_THEN_READ,recovery,failure,mongo2,758,757,local,1,False,0.35,True,True,
759,1789626926.9113743,client_A,WRITE_THEN_READ,recovery,failure,mongo2,759,758,local,1,False,0.36,True,True,
760,1789626926.9118621,client_A,WRITE_THEN_READ,recovery,failure,mongo2,760,760,local,1,False,0.49,True,False,
761,1789626926.9123268,client_A,WRITE_THEN_READ,recovery,failure,mongo2,761,760,local,1,False,0.46,True,True,
762,1789626926.912697,client_A,WRITE_THEN_READ,recovery,failure,mongo2,762,761,local,1,False,0.37,True,True,
763,1789626926.9132457,client_A,WRITE_THEN_READ,recovery,failure,mongo2,763,762,local,1,False,0.55,True,True,
764,1789626926.9136543,client_A,WRITE_THEN_READ,recovery,failure,mongo2,764,763,local,1,False,0.41,True,True,
765,1789626926.9141343,client_A,WRITE_THEN_READ,recovery,failure,mongo2,765,764,local,1,False,0.48,True,True,
766,1789626926.9146583,client_A,WRITE_THEN_READ,recovery,failure,mongo2,766,765,local,1,False,0.52,True,True,
767,1789626926.915133,client_A,WRITE_THEN_READ,recovery,failure,mongo2,767,766,local,1,False,0.47,True,True,
768,1789626926.915557,client_A,WRITE_THEN_READ,recovery,failure,mongo2,768,768,local,1,False,0.42,True,False,
769,1789626926.9159467,client_A,WRITE_THEN_READ,recovery,failure,mongo2,769,768,local,1,False,0.39,True,True,
770,1789626926.9163704,client_A,WRITE_THEN_READ,recovery,failure,mongo2,770,770,local,1,False,0.42,True,False,
771,1789626926.916792,client_A,WRITE_THEN_READ,recovery,failure,mongo2,771,770,local,1,False,0.42,True,True,
772,1789626926.9171915,client_A,WRITE_THEN_READ,recovery,failure,mongo2,772,771,local,1,False,0.4,True,True,
773,1789626926.9176495,client_A,WRITE_THEN_READ,recovery,failure,mongo2,773,772,local,1,False,0.46,True,True,
774,1789626926.9180253,client_A,WRITE_THEN_READ,recovery,failure,mongo2,774,773,local,1,False,0.37,True,True,
775,1789626926.918639,client_A,WRITE_THEN_READ,recovery,failure,mongo2,775,775,local,1,False,0.61,True,False,
776,1789626926.9190562,client_A,WRITE_THEN_READ,recovery,failure,mongo2,776,775,local,1,False,0.42,True,True,
777,1789626926.9194517,client_A,WRITE_THEN_READ,recovery,failure,mongo2,777,777,local,1,False,0.39,True,False,
778,1789626926.920026,client_A,WRITE_THEN_READ,recovery,failure,mongo2,778,777,local,1,False,0.57,True,True,
779,1789626926.9204364,client_A,WRITE_THEN_READ,recovery,failure,mongo2,779,779,local,1,False,0.41,True,False,
780,1789626926.9209085,client_A,WRITE_THEN_READ,recovery,failure,mongo2,780,779,local,1,False,0.47,True,True,
781,1789626926.921379,client_A,WRITE_THEN_READ,recovery,failure,mongo2,781,781,local,1,False,0.47,True,False,
782,1789626926.921732,client_A,WRITE_THEN_READ,recovery,failure,mongo2,782,781,local,1,False,0.35,True,True,
783,1789626926.9221041,client_A,WRITE_THEN_READ,recovery,failure,mongo2,783,782,local,1,False,0.37,True,True,
784,1789626926.9226706,client_A,WRITE_THEN_READ,recovery,failure,mongo2,784,783,local,1,False,0.56,True,True,
785,1789626926.9231915,client_A,WRITE_THEN_READ,recovery,failure,mongo2,785,785,local,1,False,0.52,True,False,
786,1789626926.923578,client_A,WRITE_THEN_READ,recovery,failure,mongo2,786,785,local,1,False,0.38,True,True,
787,1789626926.9241114,client_A,WRITE_THEN_READ,recovery,failure,mongo2,787,787,local,1,False,0.53,True,False,
788,1789626926.924504,client_A,WRITE_THEN_READ,recovery,failure,mongo2,788,787,local,1,False,0.39,True,True,
789,1789626926.9249716,client_A,WRITE_THEN_READ,recovery,failure,mongo2,789,789,local,1,False,0.47,True,False,
790,1789626926.9256558,client_A,WRITE_THEN_READ,recovery,failure,mongo2,790,790,local,1,False,0.68,True,False,
791,1789626926.9262145,client_A,WRITE_THEN_READ,recovery,failure,mongo2,791,791,local,1,False,0.56,True,False,
792,1789626926.926801,client_A,WRITE_THEN_READ,recovery,failure,mongo2,792,792,local,1,False,0.58,True,False,
793,1789626926.9272907,client_A,WRITE_THEN_READ,recovery,failure,mongo2,793,793,local,1,False,0.49,True,False,
794,1789626926.9277027,client_A,WRITE_THEN_READ,recovery,failure,mongo2,794,794,local,1,False,0.41,True,False,
795,1789626926.9281898,client_A,WRITE_THEN_READ,recovery,failure,mongo2,795,795,local,1,False,0.49,True,False,
796,1789626926.9287705,client_A,WRITE_THEN_READ,recovery,failure,mongo2,796,796,local,1,False,0.58,True,False,
797,1789626926.9293268,client_A,WRITE_THEN_READ,recovery,failure,mongo2,797,797,local,1,False,0.55,True,False,
798,1789626926.9297664,client_A,WRITE_THEN_READ,recovery,failure,mongo2,798,798,local,1,False,0.44,True,False,
799,1789626926.9302137,client_A,WRITE_THEN_READ,recovery,failure,mongo2,799,799,local,1,False,0.45,True,False,
800,1789626926.930822,client_A,WRITE_THEN_READ,recovery,failure,mongo2,800,800,local,1,False,0.61,True,False,
801,1789626926.931386,client_A,WRITE_THEN_READ,recovery,failure,mongo2,801,801,local,1,False,0.55,True,False,
802,1789626926.9318902,client_A,WRITE_THEN_READ,recovery,failure,mongo2,802,802,local,1,False,0.5,True,False,
803,1789626926.9323668,client_A,WRITE_THEN_READ,recovery,failure,mongo2,803,802,local,1,False,0.48,True,True,
804,1789626926.9329243,client_A,WRITE_THEN_READ,recovery,failure,mongo2,804,804,local,1,False,0.56,True,False,
805,1789626926.9333732,client_A,WRITE_THEN_READ,recovery,failure,mongo2,805,805,local,1,False,0.45,True,False,
806,1789626926.9337814,client_A,WRITE_THEN_READ,recovery,failure,mongo2,806,806,local,1,False,0.41,True,False,
807,1789626926.9342272,client_A,WRITE_THEN_READ,recovery,failure,mongo2,807,806,local,1,False,0.44,True,True,
808,1789626926.9347901,client_A,WRITE_THEN_READ,recovery,failure,mongo2,808,808,local,1,False,0.56,True,False,
809,1789626926.935169,client_A,WRITE_THEN_READ,recovery,failure,mongo2,809,808,local,1,False,0.38,True,True,
810,1789626926.9358342,client_A,WRITE_THEN_READ,recovery,failure,mongo2,810,810,local,1,False,0.66,True,False,
811,1789626926.936202,client_A,WRITE_THEN_READ,recovery,failure,mongo2,811,810,local,1,False,0.37,True,True,
812,1789626926.9367778,client_A,WRITE_THEN_READ,recovery,failure,mongo2,812,812,local,1,False,0.57,True,False,
813,1789626926.9371943,client_A,WRITE_THEN_READ,recovery,failure,mongo2,813,813,local,1,False,0.41,True,False,
814,1789626926.9377408,client_A,WRITE_THEN_READ,recovery,failure,mongo2,814,814,local,1,False,0.55,True,False,
815,1789626926.9382792,client_A,WRITE_THEN_READ,recovery,failure,mongo2,815,815,local,1,False,0.54,True,False,
816,1789626926.9386919,client_A,WRITE_THEN_READ,recovery,failure,mongo2,816,815,local,1,False,0.41,True,True,
817,1789626926.9392328,client_A,WRITE_THEN_READ,recovery,failure,mongo2,817,817,local,1,False,0.54,True,False,
818,1789626926.9397545,client_A,WRITE_THEN_READ,recovery,failure,mongo2,818,818,local,1,False,0.52,True,False,
819,1789626926.9402668,client_A,WRITE_THEN_READ,recovery,failure,mongo2,819,819,local,1,False,0.51,True,False,
820,1789626926.9406466,client_A,WRITE_THEN_READ,recovery,failure,mongo2,820,819,local,1,False,0.38,True,True,
821,1789626926.9415364,client_A,WRITE_THEN_READ,recovery,failure,mongo2,821,821,local,1,False,0.89,True,False,
822,1789626926.9420052,client_A,WRITE_THEN_READ,recovery,failure,mongo2,822,821,local,1,False,0.47,True,True,
823,1789626926.9426253,client_A,WRITE_THEN_READ,recovery,failure,mongo2,823,823,local,1,False,0.62,True,False,
824,1789626926.9431708,client_A,WRITE_THEN_READ,recovery,failure,mongo2,824,824,local,1,False,0.54,True,False,
825,1789626926.9436727,client_A,WRITE_THEN_READ,recovery,failure,mongo2,825,825,local,1,False,0.5,True,False,
826,1789626926.9442375,client_A,WRITE_THEN_READ,recovery,failure,mongo2,826,826,local,1,False,0.56,True,False,
827,1789626926.9447849,client_A,WRITE_THEN_READ,recovery,failure,mongo2,827,827,local,1,False,0.55,True,False,
828,1789626926.9452236,client_A,WRITE_THEN_READ,recovery,failure,mongo2,828,828,local,1,False,0.44,True,False,
829,1789626926.9456935,client_A,WRITE_THEN_READ,recovery,failure,mongo2,829,829,local,1,False,0.47,True,False,
830,1789626926.946236,client_A,WRITE_THEN_READ,recovery,failure,mongo2,830,829,local,1,False,0.54,True,True,
831,1789626926.9469576,client_A,WRITE_THEN_READ,recovery,failure,mongo2,831,831,local,1,False,0.72,True,False,
832,1789626926.9475212,client_A,WRITE_THEN_READ,recovery,failure,mongo2,832,831,local,1,False,0.56,True,True,
833,1789626926.9481215,client_A,WRITE_THEN_READ,recovery,failure,mongo2,833,833,local,1,False,0.6,True,False,
834,1789626926.948709,client_A,WRITE_THEN_READ,recovery,failure,mongo2,834,834,local,1,False,0.59,True,False,
835,1789626926.9491968,client_A,WRITE_THEN_READ,recovery,failure,mongo2,835,835,local,1,False,0.49,True,False,
836,1789626926.9497921,client_A,WRITE_THEN_READ,recovery,failure,mongo2,836,836,local,1,False,0.59,True,False,
837,1789626926.9504158,client_A,WRITE_THEN_READ,recovery,failure,mongo2,837,837,local,1,False,0.62,True,False,
838,1789626926.95095,client_A,WRITE_THEN_READ,recovery,failure,mongo2,838,838,local,1,False,0.53,True,False,
839,1789626926.9513938,client_A,WRITE_THEN_READ,recovery,failure,mongo2,839,839,local,1,False,0.44,True,False,
840,1789626926.95185,client_A,WRITE_THEN_READ,recovery,failure,mongo2,840,840,local,1,False,0.45,True,False,
841,1789626926.9523535,client_A,WRITE_THEN_READ,recovery,failure,mongo2,841,841,local,1,False,0.5,True,False,
842,1789626926.9530532,client_A,WRITE_THEN_READ,recovery,failure,mongo2,842,842,local,1,False,0.7,True,False,
843,1789626926.9535599,client_A,WRITE_THEN_READ,recovery,failure,mongo2,843,842,local,1,False,0.51,True,True,
844,1789626926.9540396,client_A,WRITE_THEN_READ,recovery,failure,mongo2,844,843,local,1,False,0.48,True,True,
845,1789626926.9546273,client_A,WRITE_THEN_READ,recovery,failure,mongo2,845,845,local,1,False,0.59,True,False,
846,1789626926.9550261,client_A,WRITE_THEN_READ,recovery,failure,mongo2,846,845,local,1,False,0.4,True,True,
847,1789626926.9555533,client_A,WRITE_THEN_READ,recovery,failure,mongo2,847,847,local,1,False,0.53,True,False,
848,1789626926.955985,client_A,WRITE_THEN_READ,recovery,failure,mongo2,848,848,local,1,False,0.43,True,False,
849,1789626926.9564314,client_A,WRITE_THEN_READ,recovery,failure,mongo2,849,848,local,1,False,0.44,True,True,
850,1789626926.9569042,client_A,WRITE_THEN_READ,recovery,failure,mongo2,850,850,local,1,False,0.47,True,False,
851,1789626926.957509,client_A,WRITE_THEN_READ,recovery,failure,mongo2,851,851,local,1,False,0.6,True,False,
852,1789626926.9579446,client_A,WRITE_THEN_READ,recovery,failure,mongo2,852,851,local,1,False,0.43,True,True,
853,1789626926.95865,client_A,WRITE_THEN_READ,recovery,failure,mongo2,853,852,local,1,False,0.7,True,True,
854,1789626926.959147,client_A,WRITE_THEN_READ,recovery,failure,mongo2,854,854,local,1,False,0.5,True,False,
855,1789626926.959727,client_A,WRITE_THEN_READ,recovery,failure,mongo2,855,855,local,1,False,0.58,True,False,
856,1789626926.9601495,client_A,WRITE_THEN_READ,recovery,failure,mongo2,856,856,local,1,False,0.42,True,False,
857,1789626926.960583,client_A,WRITE_THEN_READ,recovery,failure,mongo2,857,857,local,1,False,0.43,True,False,
858,1789626926.9611917,client_A,WRITE_THEN_READ,recovery,failure,mongo2,858,858,local,1,False,0.61,True,False,
859,1789626926.9617143,client_A,WRITE_THEN_READ,recovery,failure,mongo2,859,858,local,1,False,0.52,True,True,
860,1789626926.962279,client_A,WRITE_THEN_READ,recovery,failure,mongo2,860,860,local,1,False,0.56,True,False,
861,1789626926.962867,client_A,WRITE_THEN_READ,recovery,failure,mongo2,861,860,local,1,False,0.59,True,True,
862,1789626926.9633598,client_A,WRITE_THEN_READ,recovery,failure,mongo2,862,862,local,1,False,0.49,True,False,
863,1789626926.963896,client_A,WRITE_THEN_READ,recovery,failure,mongo2,863,863,local,1,False,0.53,True,False,
864,1789626926.9643905,client_A,WRITE_THEN_READ,recovery,failure,mongo2,864,863,local,1,False,0.49,True,True,
865,1789626926.9649937,client_A,WRITE_THEN_READ,recovery,failure,mongo2,865,865,local,1,False,0.6,True,False,
866,1789626926.965568,client_A,WRITE_THEN_READ,recovery,failure,mongo2,866,866,local,1,False,0.57,True,False,
867,1789626926.9660113,client_A,WRITE_THEN_READ,recovery,failure,mongo2,867,867,local,1,False,0.44,True,False,
868,1789626926.9665823,client_A,WRITE_THEN_READ,recovery,failure,mongo2,868,868,local,1,False,0.57,True,False,
869,1789626926.9671593,client_A,WRITE_THEN_READ,recovery,failure,mongo2,869,869,local,1,False,0.58,True,False,
870,1789626926.9676158,client_A,WRITE_THEN_READ,recovery,failure,mongo2,870,869,local,1,False,0.45,True,True,
871,1789626926.9682071,client_A,WRITE_THEN_READ,recovery,failure,mongo2,871,871,local,1,False,0.59,True,False,
872,1789626926.9687488,client_A,WRITE_THEN_READ,recovery,failure,mongo2,872,871,local,1,False,0.54,True,True,
873,1789626926.9692328,client_A,WRITE_THEN_READ,recovery,failure,mongo2,873,873,local,1,False,0.48,True,False,
874,1789626926.9699543,client_A,WRITE_THEN_READ,recovery,failure,mongo2,874,874,local,1,False,0.72,True,False,
875,1789626926.9704719,client_A,WRITE_THEN_READ,recovery,failure,mongo2,875,875,local,1,False,0.52,True,False,
876,1789626926.9709826,client_A,WRITE_THEN_READ,recovery,failure,mongo2,876,876,local,1,False,0.51,True,False,
877,1789626926.9714687,client_A,WRITE_THEN_READ,recovery,failure,mongo2,877,877,local,1,False,0.48,True,False,
878,1789626926.971942,client_A,WRITE_THEN_READ,recovery,failure,mongo2,878,878,local,1,False,0.47,True,False,
879,1789626926.972455,client_A,WRITE_THEN_READ,recovery,failure,mongo2,879,879,local,1,False,0.51,True,False,
880,1789626926.9728978,client_A,WRITE_THEN_READ,recovery,failure,mongo2,880,879,local,1,False,0.44,True,True,
881,1789626926.9733984,client_A,WRITE_THEN_READ,recovery,failure,mongo2,881,880,local,1,False,0.5,True,True,
882,1789626926.9738936,client_A,WRITE_THEN_READ,recovery,failure,mongo2,882,882,local,1,False,0.49,True,False,
883,1789626926.9744706,client_A,WRITE_THEN_READ,recovery,failure,mongo2,883,883,local,1,False,0.58,True,False,
884,1789626926.9749115,client_A,WRITE_THEN_READ,recovery,failure,mongo2,884,884,local,1,False,0.44,True,False,
885,1789626926.975552,client_A,WRITE_THEN_READ,recovery,failure,mongo2,885,885,local,1,False,0.64,True,False,
886,1789626926.9760334,client_A,WRITE_THEN_READ,recovery,failure,mongo2,886,886,local,1,False,0.48,True,False,
887,1789626926.9765143,client_A,WRITE_THEN_READ,recovery,failure,mongo2,887,887,local,1,False,0.48,True,False,
888,1789626926.9770627,client_A,WRITE_THEN_READ,recovery,failure,mongo2,888,888,local,1,False,0.55,True,False,
889,1789626926.9774969,client_A,WRITE_THEN_READ,recovery,failure,mongo2,889,889,local,1,False,0.43,True,False,
890,1789626926.9779465,client_A,WRITE_THEN_READ,recovery,failure,mongo2,890,890,local,1,False,0.45,True,False,
891,1789626926.9785228,client_A,WRITE_THEN_READ,recovery,failure,mongo2,891,891,local,1,False,0.57,True,False,
892,1789626926.9790156,client_A,WRITE_THEN_READ,recovery,failure,mongo2,892,892,local,1,False,0.49,True,False,
893,1789626926.9794853,client_A,WRITE_THEN_READ,recovery,failure,mongo2,893,893,local,1,False,0.47,True,False,
894,1789626926.9798963,client_A,WRITE_THEN_READ,recovery,failure,mongo2,894,894,local,1,False,0.41,True,False,
895,1789626926.9805565,client_A,WRITE_THEN_READ,recovery,failure,mongo2,895,895,local,1,False,0.66,True,False,
896,1789626926.9810095,client_A,WRITE_THEN_READ,recovery,failure,mongo2,896,896,local,1,False,0.45,True,False,
897,1789626926.981574,client_A,WRITE_THEN_READ,recovery,failure,mongo2,897,897,local,1,False,0.56,True,False,
898,1789626926.9820552,client_A,WRITE_THEN_READ,recovery,failure,mongo2,898,898,local,1,False,0.48,True,False,
899,1789626926.9825253,client_A,WRITE_THEN_READ,recovery,failure,mongo2,899,898,local,1,False,0.47,True,True,
900,1789626926.9830186,client_A,WRITE_THEN_READ,recovery,failure,mongo2,900,900,local,1,False,0.49,True,False,
901,1789626926.9835463,client_A,WRITE_THEN_READ,recovery,failure,mongo2,901,900,local,1,False,0.51,True,True,
902,1789626926.9840665,client_A,WRITE_THEN_READ,recovery,failure,mongo2,902,902,local,1,False,0.52,True,False,
903,1789626926.9845746,client_A,WRITE_THEN_READ,recovery,failure,mongo2,903,903,local,1,False,0.51,True,False,
904,1789626926.9850125,client_A,WRITE_THEN_READ,recovery,failure,mongo2,904,904,local,1,False,0.44,True,False,
905,1789626926.9854462,client_A,WRITE_THEN_READ,recovery,failure,mongo2,905,904,local,1,False,0.43,True,True,
906,1789626926.9860919,client_A,WRITE_THEN_READ,recovery,failure,mongo2,906,906,local,1,False,0.64,True,False,
907,1789626926.9865468,client_A,WRITE_THEN_READ,recovery,failure,mongo2,907,907,local,1,False,0.45,True,False,
908,1789626926.9870732,client_A,WRITE_THEN_READ,recovery,failure,mongo2,908,908,local,1,False,0.52,True,False,
909,1789626926.987552,client_A,WRITE_THEN_READ,recovery,failure,mongo2,909,909,local,1,False,0.48,True,False,
910,1789626926.9880545,client_A,WRITE_THEN_READ,recovery,failure,mongo2,910,910,local,1,False,0.5,True,False,
911,1789626926.9885755,client_A,WRITE_THEN_READ,recovery,failure,mongo2,911,911,local,1,False,0.52,True,False,
912,1789626926.989216,client_A,WRITE_THEN_READ,recovery,failure,mongo2,912,912,local,1,False,0.64,True,False,
913,1789626926.9896195,client_A,WRITE_THEN_READ,recovery,failure,mongo2,913,912,local,1,False,0.4,True,True,
914,1789626926.9902081,client_A,WRITE_THEN_READ,recovery,failure,mongo2,914,914,local,1,False,0.59,True,False,
915,1789626926.990716,client_A,WRITE_THEN_READ,recovery,failure,mongo2,915,915,local,1,False,0.51,True,False,
916,1789626926.9912214,client_A,WRITE_THEN_READ,recovery,failure,mongo2,916,916,local,1,False,0.5,True,False,
917,1789626926.991724,client_A,WRITE_THEN_READ,recovery,failure,mongo2,917,916,local,1,False,0.5,True,True,
918,1789626926.9924023,client_A,WRITE_THEN_READ,recovery,failure,mongo2,918,917,local,1,False,0.68,True,True,
919,1789626926.9929414,client_A,WRITE_THEN_READ,recovery,failure,mongo2,919,918,local,1,False,0.54,True,True,
920,1789626926.9933836,client_A,WRITE_THEN_READ,recovery,failure,mongo2,920,919,local,1,False,0.44,True,True,
921,1789626926.9937887,client_A,WRITE_THEN_READ,recovery,failure,mongo2,921,920,local,1,False,0.4,True,True,
922,1789626926.9942803,client_A,WRITE_THEN_READ,recovery,failure,mongo2,922,921,local,1,False,0.49,True,True,
923,1789626926.994779,client_A,WRITE_THEN_READ,recovery,failure,mongo2,923,922,local,1,False,0.5,True,True,
924,1789626926.9952986,client_A,WRITE_THEN_READ,recovery,failure,mongo2,924,924,local,1,False,0.52,True,False,
925,1789626926.9957285,client_A,WRITE_THEN_READ,recovery,failure,mongo2,925,924,local,1,False,0.43,True,True,
926,1789626926.9961832,client_A,WRITE_THEN_READ,recovery,failure,mongo2,926,926,local,1,False,0.45,True,False,
927,1789626926.9965117,client_A,WRITE_THEN_READ,recovery,failure,mongo2,927,926,local,1,False,0.33,True,True,
928,1789626926.9968994,client_A,WRITE_THEN_READ,recovery,failure,mongo2,928,927,local,1,False,0.39,True,True,
929,1789626926.997278,client_A,WRITE_THEN_READ,recovery,failure,mongo2,929,928,local,1,False,0.38,True,True,
930,1789626926.998109,client_A,WRITE_THEN_READ,recovery,failure,mongo2,930,929,local,1,False,0.83,True,True,
931,1789626926.9985578,client_A,WRITE_THEN_READ,recovery,failure,mongo2,931,931,local,1,False,0.45,True,False,
932,1789626926.9991531,client_A,WRITE_THEN_READ,recovery,failure,mongo2,932,932,local,1,False,0.59,True,False,
933,1789626926.9995785,client_A,WRITE_THEN_READ,recovery,failure,mongo2,933,933,local,1,False,0.42,True,False,
934,1789626927.0000305,client_A,WRITE_THEN_READ,recovery,failure,mongo2,934,934,local,1,False,0.45,True,False,
935,1789626927.0052955,client_A,WRITE_THEN_READ,recovery,failure,mongo2,935,934,local,1,False,5.26,True,True,
936,1789626927.005964,client_A,WRITE_THEN_READ,recovery,failure,mongo2,936,935,local,1,False,0.67,True,True,
937,1789626927.0064502,client_A,WRITE_THEN_READ,recovery,failure,mongo2,937,937,local,1,False,0.48,True,False,
938,1789626927.007038,client_A,WRITE_THEN_READ,recovery,failure,mongo2,938,937,local,1,False,0.59,True,True,
939,1789626927.0077715,client_A,WRITE_THEN_READ,recovery,failure,mongo2,939,938,local,1,False,0.73,True,True,
940,1789626927.0082726,client_A,WRITE_THEN_READ,recovery,failure,mongo2,940,939,local,1,False,0.5,True,True,
941,1789626927.0087564,client_A,WRITE_THEN_READ,recovery,failure,mongo2,941,940,local,1,False,0.48,True,True,
942,1789626927.0092452,client_A,WRITE_THEN_READ,recovery,failure,mongo2,942,941,local,1,False,0.49,True,True,
943,1789626927.0098176,client_A,WRITE_THEN_READ,recovery,failure,mongo2,943,943,local,1,False,0.57,True,False,
944,1789626927.01028,client_A,WRITE_THEN_READ,recovery,failure,mongo2,944,943,local,1,False,0.46,True,True,
945,1789626927.0106893,client_A,WRITE_THEN_READ,recovery,failure,mongo2,945,944,local,1,False,0.41,True,True,
946,1789626927.0112548,client_A,WRITE_THEN_READ,recovery,failure,mongo2,946,945,local,1,False,0.56,True,True,
947,1789626927.0117247,client_A,WRITE_THEN_READ,recovery,failure,mongo2,947,946,local,1,False,0.47,True,True,
948,1789626927.0122774,client_A,WRITE_THEN_READ,recovery,failure,mongo2,948,948,local,1,False,0.55,True,False,
949,1789626927.0129442,client_A,WRITE_THEN_READ,recovery,failure,mongo2,949,949,local,1,False,0.66,True,False,
950,1789626927.0135217,client_A,WRITE_THEN_READ,recovery,failure,mongo2,950,950,local,1,False,0.58,True,False,
951,1789626927.0140822,client_A,WRITE_THEN_READ,recovery,failure,mongo2,951,951,local,1,False,0.56,True,False,
952,1789626927.0146039,client_A,WRITE_THEN_READ,recovery,failure,mongo2,952,951,local,1,False,0.52,True,True,
953,1789626927.0150836,client_A,WRITE_THEN_READ,recovery,failure,mongo2,953,953,local,1,False,0.48,True,False,
954,1789626927.015572,client_A,WRITE_THEN_READ,recovery,failure,mongo2,954,953,local,1,False,0.49,True,True,
955,1789626927.0161116,client_A,WRITE_THEN_READ,recovery,failure,mongo2,955,955,local,1,False,0.54,True,False,
956,1789626927.0166593,client_A,WRITE_THEN_READ,recovery,failure,mongo2,956,956,local,1,False,0.55,True,False,
957,1789626927.0172038,client_A,WRITE_THEN_READ,recovery,failure,mongo2,957,956,local,1,False,0.54,True,True,
958,1789626927.0177073,client_A,WRITE_THEN_READ,recovery,failure,mongo2,958,958,local,1,False,0.5,True,False,
959,1789626927.0184422,client_A,WRITE_THEN_READ,recovery,failure,mongo2,959,959,local,1,False,0.73,True,False,
960,1789626927.0188327,client_A,WRITE_THEN_READ,recovery,failure,mongo2,960,959,local,1,False,0.39,True,True,
961,1789626927.0192816,client_A,WRITE_THEN_READ,recovery,failure,mongo2,961,960,local,1,False,0.45,True,True,
962,1789626927.019789,client_A,WRITE_THEN_READ,recovery,failure,mongo2,962,961,local,1,False,0.51,True,True,
963,1789626927.0203059,client_A,WRITE_THEN_READ,recovery,failure,mongo2,963,962,local,1,False,0.51,True,True,
964,1789626927.0207515,client_A,WRITE_THEN_READ,recovery,failure,mongo2,964,963,local,1,False,0.44,True,True,
965,1789626927.0213184,client_A,WRITE_THEN_READ,recovery,failure,mongo2,965,965,local,1,False,0.57,True,False,
966,1789626927.021749,client_A,WRITE_THEN_READ,recovery,failure,mongo2,966,965,local,1,False,0.43,True,True,
967,1789626927.0221906,client_A,WRITE_THEN_READ,recovery,failure,mongo2,967,966,local,1,False,0.44,True,True,
968,1789626927.0228102,client_A,WRITE_THEN_READ,recovery,failure,mongo2,968,968,local,1,False,0.62,True,False,
969,1789626927.0233274,client_A,WRITE_THEN_READ,recovery,failure,mongo2,969,968,local,1,False,0.52,True,True,
970,1789626927.023815,client_A,WRITE_THEN_READ,recovery,failure,mongo2,970,969,local,1,False,0.49,True,True,
971,1789626927.0243113,client_A,WRITE_THEN_READ,recovery,failure,mongo2,971,970,local,1,False,0.49,True,True,
972,1789626927.0247912,client_A,WRITE_THEN_READ,recovery,failure,mongo2,972,971,local,1,False,0.48,True,True,
973,1789626927.025191,client_A,WRITE_THEN_READ,recovery,failure,mongo2,973,972,local,1,False,0.4,True,True,
974,1789626927.0258098,client_A,WRITE_THEN_READ,recovery,failure,mongo2,974,974,local,1,False,0.61,True,False,
975,1789626927.0262492,client_A,WRITE_THEN_READ,recovery,failure,mongo2,975,974,local,1,False,0.44,True,True,
976,1789626927.02687,client_A,WRITE_THEN_READ,recovery,failure,mongo2,976,976,local,1,False,0.62,True,False,
977,1789626927.0272853,client_A,WRITE_THEN_READ,recovery,failure,mongo2,977,976,local,1,False,0.41,True,True,
978,1789626927.0278647,client_A,WRITE_THEN_READ,recovery,failure,mongo2,978,978,local,1,False,0.58,True,False,
979,1789626927.028436,client_A,WRITE_THEN_READ,recovery,failure,mongo2,979,979,local,1,False,0.57,True,False,
980,1789626927.0288546,client_A,WRITE_THEN_READ,recovery,failure,mongo2,980,979,local,1,False,0.42,True,True,
981,1789626927.0295577,client_A,WRITE_THEN_READ,recovery,failure,mongo2,981,981,local,1,False,0.7,True,False,
982,1789626927.030043,client_A,WRITE_THEN_READ,recovery,failure,mongo2,982,981,local,1,False,0.48,True,True,
983,1789626927.0306458,client_A,WRITE_THEN_READ,recovery,failure,mongo2,983,983,local,1,False,0.6,True,False,
984,1789626927.0310593,client_A,WRITE_THEN_READ,recovery,failure,mongo2,984,983,local,1,False,0.41,True,True,
985,1789626927.0316422,client_A,WRITE_THEN_READ,recovery,failure,mongo2,985,985,local,1,False,0.58,True,False,
986,1789626927.0322227,client_A,WRITE_THEN_READ,recovery,failure,mongo2,986,986,local,1,False,0.58,True,False,
